well id,Lease Name,Well Number,Operator compnay,County,Landing Zone,Surf Lat,Surf Long,BH Lat,BH Long,Date Spud,Lateral Len (ft),Date Completed,Total Fluid (bbl),Total Proppant (lb),"Well Spacing, ft",Well Name,Fluid (bbl/ft),Prop (lb/ft),Avg PPG,"Oil EUR, Mbbl","Gas EUR, MMcf"
4.22274E+13,PAPAGIORGIO 33-40 B,1WA,SM ENERGY CO,HOWARD,WCMP A,32.2941456,-101.4660207,32.26379333,-101.4541009,12/10/2016,10369,7/5/2017,26232774,19354000,,PAPAGIORGIO 33-40 B 1WA,60,1867,0.74,828,1363
4.22274E+13,GUITAR NORTH,2742WA,SM ENERGY CO,HOWARD,WCMP A,32.29078611,-101.6723997,32.31805222,-101.6813047,10/31/2016,9698,3/24/2017,25503296,19370000,,GUITAR NORTH 2742WA,63,1997,0.76,546,2083
4.22274E+13,HAMLIN UNIT 19-18,8AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.419151,-101.52123,32.4407,-101.527823,10/13/2016,6802,2/22/2017,11343883,13408000,,HAMLIN UNIT 19-18 8AH,40,1971,1.18,,
4.22274E+13,SLATER 12A,2HR,OVINTIV USA INC,HOWARD,SPBYL SH,32.27758,-101.562719,32.304585,-101.571462,10/18/2016,9624,2/28/2017,12625032,19638000,,SLATER 12A 2HR,31,2041,1.56,406,1186
4.22274E+13,WOLFE-BROPHY UNIT 45-04,1AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.465047,-101.622147,32.444686,-101.617397,12/11/2016,6961,4/2/2017,13467984,14180000,,WOLFE-BROPHY UNIT 45-04 1AH,46,2037,1.05,,
4.22274E+13,MUHLY 1612,1AA,CROWNQUEST OPERATING LLC,HOWARD,WCMP A,32.25559761,-101.6132139,32.2687317,-101.61741,3/14/2017,,4/2/2017,,,,MUHLY 1612 1AA,,,,,
4.22274E+13,GIANT SACATON 1612,1AA,CROWNQUEST OPERATING LLC,HOWARD,WCMP A,32.25378925,-101.6189827,32.277225,-101.6262734,5/31/2017,7666,10/29/2017,17211264,14256000,,GIANT SACATON 1612 1AA,53,1860,0.83,466,1213
4.22274E+13,STALLINGS DOMINO UNIT A,3001WA,OXY USA INC,HOWARD,WCMP A,32.24403056,-101.5322139,32.21738889,-101.5266861,6/25/2017,9559,10/22/2017,18083938,15280000,,STALLINGS DOMINO UNIT A 3001WA,45,1598,0.84,512,561
4.22274E+13,THUMPER 14-23,1AH,LAREDO PETROLEUM INC,HOWARD,WOLFCAMP,32.456799,-101.470456,32.427657,-101.462402,12/3/2016,10105,4/2/2017,17017610,19180000,,THUMPER 14-23 1AH,40,1898,1.13,,
4.22274E+13,HORTON 2223,2HA,CROWNQUEST OPERATING LLC,HOWARD,SPBYL SH,32.26073944,-101.5971436,32.23378528,-101.5886858,2/20/2017,9533,9/23/2017,17971138,17308000,,HORTON 2223 2HA,45,1816,0.96,185,366
4.22274E+13,HORTON B 2223,1HA,CROWNQUEST OPERATING LLC,HOWARD,WCMP A,32.23356667,-101.5907986,32.26056602,-101.5990872,1/29/2017,9671,9/18/2017,17820936,18002000,,HORTON B 2223 1HA,44,1861,1.01,401,1782
4.22274E+13,MIDDLETON UNIT A  47-38,1SH,SURGE OPERATING LLC,HOWARD,SPBYL SH,32.485474,-101.592915,32.458828,-101.583509,1/23/2017,9549,4/29/2017,17501574,17664000,,MIDDLETON UNIT A  47-38 1SH,44,1850,1.01,,
4.22274E+13,ALLRED UNIT A 08-05,1SH,SURGE OPERATING LLC,HOWARD,SPBYL SH,32.419367,-101.627134,32.44366989,-101.6341077,2/4/2017,,2/18/2017,,,,ALLRED UNIT A 08-05 1SH,,,,,
4.22274E+13,ALLRED UNIT B 08-05,8SH,SURGE OPERATING LLC,HOWARD,SPBYL SH,32.422382,-101.613151,32.45079154,-101.6229749,2/12/2017,9936,5/17/2017,18522532,21120000,,ALLRED UNIT B 08-05 8SH,44,2126,1.14,,
4.22274E+13,INTERNATIONAL UNIT,9H,CALLON PETROLEUM OPERATING,HOWARD,WCMP B,32.27967861,-101.5565506,32.25774222,-101.5483236,1/30/2017,7579,6/25/2017,17772936,14812000,,INTERNATIONAL UNIT 9H,56,1954,0.83,403,403
4.22274E+13,FULLER E,5SH,LEGACY RESERVES OPERATING LP,HOWARD,SPBYL SH,32.38199444,-101.4679389,32.40936944,-101.4758083,3/1/2017,9786,11/7/2017,14418138,15596000,,FULLER E 5SH,35,1594,1.08,454,1716
4.22274E+13,GIANT SACATON 1612,2HA,CROWNQUEST OPERATING LLC,HOWARD,WCMP A,32.25400203,-101.6179936,32.27760334,-101.6252118,11/24/2017,7237,2/14/2018,13237224,11254000,,GIANT SACATON 1612 2HA,44,1555,0.85,455,1087
4.22274E+13,W H 48 UNIT,1WA,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,WCMP A,32.45058611,-101.6574833,32.43031944,-101.6510306,2/27/2017,7475,7/17/2017,13134144,11914000,,W H 48 UNIT 1WA,42,1594,0.91,,
4.22274E+13,MILLER 41C,6HK,OVINTIV USA INC,HOWARD,WCMP A,32.374872,-101.502438,32.39081204,-101.5049412,5/15/2017,,5/23/2017,,,,MILLER 41C 6HK,,,,,
4.22274E+13,MAVERICK,0321LS,SM ENERGY CO,HOWARD,SPBYL SH,32.314496,-101.557112,32.34376182,-101.5669414,3/3/2017,10419,11/28/2017,25724768,19492000,,MAVERICK 0321LS,59,1871,0.76,489,613
4.22274E+13,MIDDLE KNOTT UNIT 21,1WA,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,WCMP A,32.37038889,-101.6533861,32.39846111,-101.6586028,4/24/2017,9978,10/30/2017,15179963,8238000,,MIDDLE KNOTT UNIT 21 1WA,36,826,0.54,498,1369
4.22274E+13,BULLFROG 47 SOUTH UNIT,2WA,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,WCMP A,32.44691944,-101.6743389,32.41952222,-101.6653167,6/27/2017,10134,11/28/2017,15407882,8316000,,BULLFROG 47 SOUTH UNIT 2WA,36,821,0.54,,
4.22274E+13,MORGAN RANCH 38-47 UNIT,1WB,HANNATHON PETROLEUM LLC,HOWARD,WCMP A,32.1768422,-101.3780479,32.1544942,-101.3713683,3/9/2017,7727,7/18/2017,18348720,18272000,,MORGAN RANCH 38-47 UNIT 1WB,57,2365,1,221,476
4.22274E+13,ELROD-ANTELL UNIT A 11-02,2AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.432183,-101.575119,32.458735,-101.583301,4/28/2017,9441,10/7/2017,20035042,22726000,,ELROD-ANTELL UNIT A 11-02 2AH,51,2407,1.13,,
4.22274E+13,CLARK UNIT B 24-13,62SH,SURGE OPERATING LLC,HOWARD,SPBYL SH,32.410539,-101.540919,32.430154,-101.545627,11/30/2017,6241,3/10/2018,7050016,11806000,,CLARK UNIT B 24-13 62SH,27,1892,1.67,,
4.22274E+13,GUITAR NORTH,2850WA,SM ENERGY CO,HOWARD,WCMP A,32.29435581,-101.6442266,32.32382539,-101.6546721,6/6/2017,10349,3/29/2018,24511320,19288000,,GUITAR NORTH 2850WA,56,1864,0.79,378,539
4.22274E+13,STANLEY UNIT 48-01,8BH,SURGE OPERATING LLC,HOWARD,WCMP B,32.470035,-101.554197,32.451424,-101.549755,5/10/2017,6266,8/4/2017,15009787,12886000,,STANLEY UNIT 48-01 8BH,57,2056,0.86,,
4.22274E+13,HOTS UNIT 34,3AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.484757,-101.606969,32.501345,-101.612429,6/12/2017,5751,9/21/2017,11596782,12898000,,HOTS UNIT 34 3AH,48,2243,1.11,,
4.22274E+13,W H 48 UNIT,3WA,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,WCMP A,32.44939167,-101.6620889,32.429375,-101.6550778,12/30/2017,7525,6/1/2018,,,,W H 48 UNIT 3WA,,,,,
4.22274E+13,NEWTON UNIT 06-43,1SH,SURGE OPERATING LLC,HOWARD,SPBYL SH,32.459279,-101.548784,32.479785,-101.55348,6/30/2017,6870,11/27/2017,10339967,14662000,,NEWTON UNIT 06-43 1SH,36,2134,1.42,,
4.22274E+13,CLARK UNIT A 24-13,4AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.409218,-101.54711,32.430256,-101.551796,6/11/2017,7081,9/22/2017,13498325,14612000,,CLARK UNIT A 24-13 4AH,45,2064,1.08,,
4.22274E+13,OLD TOM UNIT B 21-28,8AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.434124,-101.490208,32.408171,-101.482412,5/15/2017,9765,10/24/2017,18330488,20014000,,OLD TOM UNIT B 21-28 8AH,45,2050,1.09,,
4.22274E+13,PHILLIPS 5A,2HF,OVINTIV USA INC,HOWARD,SPBYL SH,32.349569,-101.496614,32.32400833,-101.4893167,5/19/2017,9288,8/29/2017,21100526,23762000,,PHILLIPS 5A 2HF,54,2558,1.13,347,324
4.22274E+13,WRIGHT UNIT 29-20,6SH,CALLON PETROLEUM OPERATING,HOWARD,SPBYL SH,32.49401361,-101.6372053,32.52053806,-101.6457269,5/29/2017,9569,12/18/2017,20397988,14464000,,WRIGHT UNIT 29-20 6SH,51,1512,0.71,,
4.22274E+13,PRICHARD D,4BH,LEGACY RESERVES OPERATING LP,HOWARD,WCMP B,32.36935583,-101.4816231,32.37856674,-101.4832076,7/23/2017,,8/10/2017,,,,PRICHARD D 4BH,,,,,
4.22274E+13,TURNER A GENTRY UNIT,2103WA,OXY USA INC,HOWARD,WCMP A,32.17821111,-101.5299417,32.20036111,-101.5345167,7/29/2017,7602,1/5/2018,18744864,30732000,,TURNER A GENTRY UNIT 2103WA,59,4043,1.64,449,542
4.22274E+13,MR DYNAMITE 41-44,1AH,SABALO OPERATING LLC,HOWARD,WCMP A,32.492105,-101.540926,32.470121,-101.531994,7/22/2017,7610,12/26/2017,12812454,15136000,,MR DYNAMITE 41-44 1AH,40,1989,1.18,,
4.22274E+13,RYAN D,4SH,LEGACY RESERVES OPERATING LP,HOWARD,SPBYL SH,32.419274,-101.470465,32.39786223,-101.4619739,9/16/2017,7534,2/10/2018,12861240,13942000,,RYAN D 4SH,41,1851,1.08,459,860
4.22274E+13,RYAN B,2AH,LEGACY RESERVES OPERATING LP,HOWARD,WCMP A,32.419017,-101.471658,32.39699167,-101.4661528,8/24/2017,7468,2/15/2018,14183484,13964000,,RYAN B 2AH,45,1870,0.98,176,547
4.22274E+13,MICHAEL SCOTT C,1742WA,SM ENERGY CO,HOWARD,WCMP A,32.29523333,-101.6560194,32.26542476,-101.6474828,9/26/2017,10391,4/13/2018,25983454,19592000,,MICHAEL SCOTT C 1742WA,60,1885,0.75,545,566
4.22274E+13,MICHAEL SCOTT D,1743WA,SM ENERGY CO,HOWARD,WCMP A,32.29527556,-101.6558319,32.265794,-101.645813,9/2/2017,10385,4/13/2018,26290432,19594000,,MICHAEL SCOTT D 1743WA,60,1887,0.75,554,619
4.22274E+13,WILLIAMS 21 A,2WA,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,WCMP A,32.36862222,-101.6611389,32.39606944,-101.6689083,9/17/2017,10390,2/3/2018,17251122,9698000,,WILLIAMS 21 A 2WA,40,933,0.56,356,1654
4.22274E+13,ELROD-ANTELL UNIT A 11-02,1AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.432448,-101.577233,32.458361,-101.585309,9/16/2017,9251,3/23/2018,12999689,19654000,,ELROD-ANTELL UNIT A 11-02 1AH,33,2125,1.51,,
4.22274E+13,HAMLIN UNIT 15-22,1AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.419537,-101.591202,32.400161,-101.585321,9/21/2017,6431,11/23/2017,10212262,13270000,,HAMLIN UNIT 15-22 1AH,38,2063,1.3,378,809
4.22274E+13,THE COLONEL 25-36,1AH,LAREDO PETROLEUM INC,HOWARD,WCMP A,32.51711567,-101.5856775,32.497158,-101.578936,10/9/2017,6710,1/5/2018,12868548,15230000,,THE COLONEL 25-36 1AH,46,2270,1.18,,
4.22274E+13,FARVA B,4845WA,SM ENERGY CO,HOWARD,WCMP A,32.4739998,-101.4568398,32.501573,-101.463822,10/3/2017,9995,3/12/2018,26745064,19038000,,FARVA B 4845WA,64,1905,0.71,,
4.22274E+13,FARVA A,4844WA,SM ENERGY CO,HOWARD,WCMP A,32.47397764,-101.4569297,32.501068,-101.465884,9/27/2017,9954,3/13/2018,25928212,18964000,,FARVA A 4844WA,62,1905,0.73,,
4.22274E+13,PARKS NS 17-28 05,105H,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,WCMP A,32.23500667,-101.6794961,32.214463,-101.67412,9/17/2017,7045,5/15/2018,16091751,13204000,,PARKS NS 17-28 05 105H,54,1874,0.82,589,823
4.22274E+13,NEWTON 43A,1HE,OVINTIV USA INC,HOWARD,SPBYL SH,32.366651,-101.519432,32.34528056,-101.51405,7/5/2018,7595,9/6/2018,14117084,14550000,,NEWTON 43A 1HE,44,1916,1.03,319,1127
4.22274E+13,NEWTON 43BK,4HE,OVINTIV USA INC,HOWARD,SPBYL SH,32.36720833,-101.5171417,32.34580833,-101.5109639,6/2/2018,7784,9/3/2018,15067835,14884000,,NEWTON 43BK 4HE,46,1912,0.99,283,599
4.22274E+13,REED 1 E,3LS,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,SPBYL SH,32.44107167,-101.6664572,32.41404764,-101.6568374,3/22/2018,10302,6/25/2018,18363604,16380000,,REED 1 E 3LS,42,1590,0.89,,
4.22274E+13,CRAZY CAT 41-32,4AH,SABALO OPERATING LLC,HOWARD,WCMP A,32.49133956,-101.5328923,32.512978,-101.541047,11/18/2017,7559,6/12/2018,5745642,6782000,,CRAZY CAT 41-32 4AH,18,897,1.18,,
4.22274E+13,BULLFROG 47 NORTH A UNIT,5LS,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,SPBYL SH,32.44610556,-101.677875,32.46743611,-101.6853139,2/17/2018,7677,4/27/2018,,,,BULLFROG 47 NORTH A UNIT 5LS,,,,,
4.22274E+13,BULLFROG 47 NORTH UNIT,3LS,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,,32.44612778,-101.6777806,32.467775,-101.6837889,2/1/2018,7612,4/26/2018,,,,BULLFROG 47 NORTH UNIT 3LS,,,,,
4.22274E+13,WRIGHT UNIT 33-40 A,6AH,CALLON PETROLEUM OPERATING,HOWARD,WOLFCAMP SHALE,32.49639167,-101.6278028,32.47651015,-101.6225648,12/21/2017,,1/21/2018,,,,WRIGHT UNIT 33-40 A 6AH,,,,,
4.22274E+13,DUKE,2350WA,SM ENERGY CO,HOWARD,WCMP A,32.149905,-101.689018,32.12309677,-101.6783982,12/18/2017,10365,9/12/2018,23076940,19362000,,DUKE 2350WA,53,1868,0.84,886,195
4.22274E+13,DUKE,2364WB,SM ENERGY CO,HOWARD,WCMP B,32.149797,-101.689485,32.135476,-101.687479,4/8/2018,3354,8/28/2018,7240904,6194000,,DUKE 2364WB,51,1847,0.86,149,184
4.22274E+13,MODERN FLANAGAN 13-24 UNIT,1LS,HANNATHON PETROLEUM LLC,HOWARD,SPBYL SH,32.22854111,-101.3837057,32.2058212,-101.3768079,3/10/2018,7733,4/24/2018,21870700,21228000,,MODERN FLANAGAN 13-24 UNIT 1LS,67,2745,0.97,,
4.22274E+13,HOTS UNIT 34,2AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.484299,-101.609256,32.500941,-101.614762,12/20/2017,5731,3/18/2018,9611797,12122000,,HOTS UNIT 34 2AH,40,2115,1.26,,
4.22274E+13,BEESLY C,0751WA,SM ENERGY CO,HOWARD,WCMP A,32.297299,-101.574836,32.32490342,-101.5828214,1/26/2018,10434,10/17/2018,22618680,19364000,,BEESLY C 0751WA,52,1856,0.86,614,2376
4.22274E+13,COUGAR A,0343WA,SM ENERGY CO,HOWARD,WCMP A,32.46408311,-101.3862123,32.50144756,-101.3979322,1/9/2018,12973,5/19/2018,32272674,24342000,,COUGAR A 0343WA,59,1876,0.75,,
4.22274E+13,PLAYERS A3,6AH,CALLON PETROLEUM OPERATING,HOWARD,WCMP A,32.27725833,-101.5335694,32.25032222,-101.5272083,1/12/2018,9319,6/8/2018,18231108,17072000,,PLAYERS A3 6AH,47,1832,0.94,412,646
4.22274E+13,SILVER CITY UNIT,3AH,CALLON PETROLEUM OPERATING,HOWARD,WCMP B,32.48766667,-101.6648417,32.50792222,-101.6718944,8/19/2018,6962,11/17/2018,15258768,13806000,,SILVER CITY UNIT 3AH,52,1983,0.9,,
4.22274E+13,ELROD-ANTELL UNIT B 11-02,45AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.433453,-101.569567,32.459957,-101.577489,1/30/2018,9321,5/12/2018,12999678,16122000,,ELROD-ANTELL UNIT B 11-02 45AH,33,1730,1.24,,
4.22274E+13,VAN HALEN 2928,1WB,OCCIDENTAL PERMIAN LTD,HOWARD,WCMP B,32.31453194,-101.6321019,32.27882778,-101.6205389,4/8/2018,12419,8/31/2018,18616904,19482000,,VAN HALEN 2928 1WB,36,1569,1.05,319,318
4.22274E+13,CRAZY CAT 41-32,3SH,SABALO OPERATING LLC,HOWARD,SPBYL SH,32.491309,-101.533017,32.512471,-101.542808,4/8/2019,7517,7/7/2019,18781312,14446000,,CRAZY CAT 41-32 3SH,59,1922,0.77,,
4.22274E+13,SLEDGE UNIT 06-07,4AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.459935,-101.542603,32.439148,-101.536015,2/5/2018,7109,5/26/2018,11854094,15020000,,SLEDGE UNIT 06-07 4AH,40,2113,1.27,,
4.22274E+13,MERLIN B,2642WA,SM ENERGY CO,HOWARD,WCMP A,32.34436353,-101.6383208,32.315135,-101.627616,6/17/2018,10532,3/8/2019,23407748,19860000,,MERLIN B 2642WA,53,1886,0.85,300,3067
4.22274E+13,OREDIGGER D,3132LS,SM ENERGY CO,HOWARD,SPBYL SH,32.34426372,-101.6387919,32.314309,-101.631374,5/21/2018,10527,3/9/2019,23018486,19628000,,OREDIGGER D 3132LS,52,1865,0.85,481,646
4.22274E+13,MAXIMUS D,2628LS,SM ENERGY CO,HOWARD,SPBYL SH,32.347361,-101.625463,32.318046,-101.614471,4/25/2018,10463,1/8/2019,22082348,19360000,,MAXIMUS D 2628LS,50,1850,0.88,327,923
4.22274E+13,WRIGHT UNIT C 41-32,5AH,CALLON PETROLEUM OPERATING,HOWARD,WCMP B,32.49146111,-101.6391667,32.47119167,-101.6340528,5/14/2018,6795,7/27/2018,13190898,11648000,,WRIGHT UNIT C 41-32 5AH,46,1714,0.88,,
4.22274E+13,OLD TOM UNIT B 21-28,6AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.433079,-101.493939,32.407379,-101.48654,3/3/2018,8981,7/17/2018,14623531,19196000,,OLD TOM UNIT B 21-28 6AH,39,2137,1.31,,
4.22274E+13,FIRECREEK 54-1-12,H 1W,BAYSWATER EXPLORATION & PRODUCTION LLC,HOWARD,WCMP A,32.40447642,-101.3293231,32.37989167,-101.3225889,3/28/2018,8298,10/27/2018,24107964,15828000,,FIRECREEK 54-1-12 H 1W,69,1907,0.66,,
4.22274E+13,LILLY 49 UNIT,4LS,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,SPBYL SH,32.37910556,-101.6742222,32.3513,-101.6677778,11/22/2018,10706,4/5/2019,,,,LILLY 49 UNIT 4LS,,,,476,1095
4.22274E+13,LILLY 49 UNIT,3WA,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,WCMP A,32.37917222,-101.6739389,32.35178611,-101.6659111,1/21/2019,10336,4/7/2019,,,,LILLY 49 UNIT 3WA,,,,619,2653
4.22274E+13,OLD TOM UNIT B 21-28,5AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.4324,-101.496544,32.406868,-101.488665,4/22/2018,9151,7/15/2018,15238273,19242000,,OLD TOM UNIT B 21-28 5AH,40,2103,1.26,,
4.22274E+13,TREE FROG 47 EAST A,1WA,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,WCMP A,32.44546111,-101.6807417,32.47346667,-101.6919194,9/16/2018,10324,1/16/2019,18530486,16786000,,TREE FROG 47 EAST A 1WA,43,1626,0.91,,
4.22274E+13,BULLFROG 47 NORTH A UNIT,7WA,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,WCMP A,32.44550556,-101.6805528,32.46707778,-101.6873833,10/4/2018,7706,1/18/2019,13448004,12388000,,BULLFROG 47 NORTH A UNIT 7WA,42,1608,0.92,,
4.22274E+13,POWELL SN 36-25 06,806H,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,SPBYL SD,32.4782317,-101.6755217,32.4983295,-101.6819421,7/23/2018,7225,12/15/2018,14056401,13002000,,POWELL SN 36-25 06 806H,46,1800,0.92,,
4.22274E+13,SHROYER-WILSON UNIT B 23-14,6AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.432164,-101.566286,32.41312,-101.55974,4/27/2018,6771,6/14/2018,14297274,14718000,,SHROYER-WILSON UNIT B 23-14 6AH,50,2174,1.03,,
4.22274E+13,LEECH 32-41 UNIT A,1LS,LAREDO PETROLEUM INC,HOWARD,SPBYL SH,32.3115586,-101.3803082,32.2829597,-101.3714487,6/5/2018,10030,8/15/2018,19274736,22228000,,LEECH 32-41 UNIT A 1LS,46,2216,1.15,326,45
4.22274E+13,JOSEPHINE 37-36,1AH,LAREDO PETROLEUM INC,HOWARD,,32.389998,-101.43189,32.417358,-101.439206,6/22/2018,9652,10/7/2018,19957576,14980000,,JOSEPHINE 37-36 1AH,49,1552,0.75,684,308
4.22274E+13,MORGAN-NEAL 39-26,3WA,SURGE OPERATING LLC,HOWARD,WCMP A,32.42393139,-101.3422125,32.4547183,-101.3406175,7/4/2018,10482,4/7/2019,24839490,21522000,,MORGAN-NEAL 39-26 3WA,56,2053,0.87,,
4.22274E+13,MIKE THE TIGER 18-7 E,5WA,BIRCH OPERATIONS INC,HOWARD,WCMP A,32.40966167,-101.6369692,32.4315499,-101.6445932,8/15/2018,7593,3/27/2019,17440012,19986000,,MIKE THE TIGER 18-7 E 5WA,55,2632,1.15,294,1236
4.22274E+13,MIKE THE TIGER 18-7 F,7WB,BIRCH OPERATIONS INC,HOWARD,WCMP B,32.40976528,-101.6364972,32.4320079,-101.6426511,9/27/2018,7704,3/23/2019,18854980,18708000,,MIKE THE TIGER 18-7 F 7WB,58,2428,0.99,237,622
4.22274E+13,GARRETT-SNELL UNIT A 25-36,1AH,SURGE OPERATING LLC,HOWARD,WCMP A,32.406528,-101.550527,32.38765037,-101.5441872,9/5/2018,,10/23/2018,,,,GARRETT-SNELL UNIT A 25-36 1AH,,,,,
4.22274E+13,REED 1 F,4WA,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,WOLFCAMP,32.44175,-101.6635417,32.4145,-101.6548806,8/19/2018,9919,11/8/2018,17480984,16224000,,REED 1 F 4WA,42,1636,0.93,,
4.22274E+13,ARLINGTON 33-40 A UNIT,2H,HANNATHON PETROLEUM LLC,HOWARD,SPBYL SH,32.31592853,-101.3619133,32.28620828,-101.35249,7/14/2018,10442,11/10/2018,28013054,28928000,,ARLINGTON 33-40 A UNIT 2H,64,2770,1.03,230,252
4.22274E+13,KENT,1044WA,SM ENERGY CO,HOWARD,WCMP A,32.19630664,-101.4091793,32.2398788,-101.4239495,10/31/2018,15507,3/13/2019,35967672,29250000,,KENT 1044WA,55,1886,0.81,617,590
4.22274E+13,GUITAR NORTH,2745WA,SM ENERGY CO,HOWARD,WCMP A,32.292018,-101.668209,32.319258,-101.675472,11/19/2018,10349,6/19/2019,19973254,19258000,,GUITAR NORTH 2745WA,46,1861,0.96,687,10076
4.22274E+13,SHIELDS UNIT A,3112LS,OXY USA INC,HOWARD,SPBYL SH,32.39559167,-101.5260222,32.36761389,-101.52055,8/19/2018,9353,12/15/2018,,,,SHIELDS UNIT A 3112LS,,,,541,2100
4.22274E+13,SHIELDS UNIT B,3114LS,OXY USA INC,HOWARD,SPBYL SH,32.39562222,-101.5259,32.36860278,-101.5165028,9/18/2018,9657,12/26/2018,,,,SHIELDS UNIT B 3114LS,,,,688,1988
4.22274E+13,LAURIE CATHEY A,2748WA,SM ENERGY CO,HOWARD,WCMP A,32.29382,-101.661891,32.320306,-101.670619,9/24/2018,10348,9/4/2019,19790048,19494000,,LAURIE CATHEY A 2748WA,46,1884,0.99,285,1154
4.22274E+13,CATHEY LAURIE B,2750WA,SM ENERGY CO,HOWARD,WCMP A,32.293828,-101.659605,32.321025,-101.667462,9/18/2018,10393,6/21/2019,23162172,19338000,,CATHEY LAURIE B 2750WA,53,1861,0.83,788,1789
4.22274E+13,MCGREGOR 19 C,2LS,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,SPBYL SH,32.4032932,-101.6442399,32.3669427,-101.6331526,11/13/2018,12865,3/25/2019,,,,MCGREGOR 19 C 2LS,,,,687,1819
4.22274E+13,BEACH A,1SH,LEGACY RESERVES OPERATING LP,HOWARD,SPBYL SH,32.36052778,-101.4294861,32.38733333,-101.4388194,2/19/2019,9841,11/13/2019,18606000,18729800,,BEACH A 1SH,45,1903,1.01,868,1686
4.22274E+13,BEACH A,1WH,LEGACY RESERVES OPERATING LP,HOWARD,SPBYU SD,32.36068889,-101.4295361,32.38733889,-101.4388056,3/27/2019,9843,10/13/2019,18749806,19050000,,BEACH A 1WH,45,1935,1.02,,
4.22274E+13,MOZETTI UNIT B 48-37,5AH,SURGE OPERATING LLC,HOWARD,WCMP B,32.468816,-101.560906,32.49191,-101.567285,9/19/2018,7791,1/17/2019,12798838,16562000,,MOZETTI UNIT B 48-37 5AH,39,2126,1.29,,
4.22274E+13,ARON 41-32,3SH,LAREDO PETROLEUM INC,HOWARD,SPBYL SH,32.492141,-101.529355,32.514491,-101.534763,10/15/2018,7648,8/16/2019,18154376,13914000,,ARON 41-32 3SH,57,1819,0.77,,
4.22274E+13,CLASSIC UNIT,4AH,CALLON PETROLEUM OPERATING,HOWARD,WCMP A,32.26463333,-101.5069833,32.23951111,-101.4948667,11/16/2018,8938,4/3/2019,16643593,11628000,,CLASSIC UNIT 4AH,44,1301,0.7,478,597
4.22274E+13,WILLIAMS UNIT A 24-13,1AH,SURGE OPERATING LLC,HOWARD,WOLFCAMP SHALE,32.519338,-101.584147,32.539096,-101.592214,10/9/2018,6940,1/19/2019,11224753,14892000,,WILLIAMS UNIT A 24-13 1AH,39,2146,1.33,,
4.22274E+13,TOBOSA F,8AA,CROWNQUEST OPERATING LLC,HOWARD,WCMP A,32.20895556,-101.62456,32.23124,-101.6309806,6/11/2019,7477,10/1/2019,15788007,14772000,,TOBOSA F 8AA,50,1976,0.94,270,974
4.22274E+13,NICHOLS EAST UNIT,1LS,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,SPBYL SH,32.37776667,-101.6705583,32.40868056,-101.6795167,7/11/2019,10308,10/11/2020,,,,NICHOLS EAST UNIT 1LS,,,,,
4.22274E+13,NICHOLS EAST UNIT,1WA,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,WCMP A,32.37774722,-101.6706528,32.40867222,-101.67955,7/25/2019,,10/13/2020,,,,NICHOLS EAST UNIT 1WA,,,,,
4.22274E+13,NICHOLS EAST UNIT,2LS,DIAMONDBACK EXPLORATION & PROD LLC,HOWARD,SPBYL SH,32.37776111,-101.6725194,32.40818333,-101.6815528,9/2/2019,10321,11/15/2020,,,,NICHOLS EAST UNIT 2LS,,,,853,864
4.22274E+13,MCFLY A,0647WA,SM ENERGY CO,HOWARD,WOLFCAMP,32.30548344,-101.5966927,32.334248,-101.608329,12/1/2018,10393,8/20/2019,20116200,19504000,,MCFLY A 0647WA,46,1877,0.97,879,880
