Well ID,WellName,ENVOperator,County,ENVInterval,CompletionDate,LL,Total Fluid,Total Proppant,Well Spacing,"Fluid, bbl/ft","Proppant, lb/ft",ppg,Oil EUR,Gas EUR,"Isopach, ft",Eff Porosity,Sw,TVD,FVF,toc,rock_type,clay_vol,GOR
42-227404090000,KRAKEN 10-3 UNIT 1 221,ENDEAVOR,HOWARD,WOLFCAMP B UPPER,11/18/2020,9679,312449,15482133,,32.3,1600,1.2,,,175.1,0.058,0.194788614,8476.3,1.465540975,1.529875664,,0.292379265,707.5093304
42-329438480000,ST 4041MS,DIAMONDBACK,MIDLAND,JO MILL,7/19/2020,10510,0,0,,,,,,,340.5,0.062,0.347533719,8641.9,1.532950564,0.691297145,,0.210081681,815.2101401
42-317427260000,WILLIE THE WILDCAT 3-15 D 6WB,BIRCH OPERATIONS,MARTIN,WOLFCAMP B UPPER,4/20/2021,12618,705160,31270740,,55.9,2478,1.1,,,245,0.073,0.350774434,8757.3,,1.652864088,,0.275426317,
42-317427480000,MABEE 318R 2HD,OVINTIV,MARTIN,JO MILL,5/19/2020,12069,0,0,800.1437384,,,,,,398.7,0.06,0.321812478,8958.8,1.591151536,1.343417738,,0.257511766,905.6057034
42-383397950000,BAST '33-40' 4413H,PIONEER,REAGAN,WOLFCAMP B LOWER,10/28/2017,10430,400520,14855152,487.0727952,38.4,1424,0.9,243,1243,300.7,0.064,0.349170058,9031.3,2.026870486,0.944550015,,0.253378564,1527.883616
42-173373740000,TOMAHAWK 2425 A 5LS,DIAMONDBACK,GLASSCOCK,LOWER SPRABERRY,1/18/2017,10423,464282,17247557,519.0862061,44.5,1655,0.9,364,2011,259.2,0.046,0.222464816,7892.5,1.92731419,1.683457805,,0.342653479,1386.000656
42-383398020000,HICKMAN D 2084SH,DISCOVERY,REAGAN,WOLFCAMP B UPPER,9/27/2017,9556,407729,18558644,655.3516,42.7,1942,1.1,273,3058,334.1,0.068,0.257311255,7275.4,1.900106207,2.249144245,,0.313896513,1343.880745
42-329414930000,MCCLINTIC-MAURER 31D 4H,PIONEER,MIDLAND,WOLFCAMP A,8/27/2018,8522,380996,24559102,1010.717992,44.7,2882,1.5,677,2367,265.4,0.072,0.109325514,8758.2,1.675885123,2.140077833,,0.285234036,1034.557702
42-003474900000,FEE 'BN' 2101WB,FASKEN OIL AND RANCH,ANDREWS,WOLFCAMP B UPPER,10/1/2017,10674,0,0,815.5120103,,,,383,311,179.8,0.058,0.16736067,9881,1.483570779,1.300203039,,0.242838254,731.371505
42-329415190000,JOHN BRAUN A UNIT 2 0118AH,EXXON,MIDLAND,WOLFCAMP A,3/3/2018,7739,460588,13037373,952.2453581,59.5,1685,0.7,458,1881,313.6,0.062,0.0985813,9449.1,1.569814023,1.4042559,,0.22316623,871.2218359
42-227390050000,MAVERICK 0341WA,SM ENERGY,HOWARD,WOLFCAMP A,9/23/2017,10418,794653,26174867,376.7859628,76.3,2512,0.8,563,419,349.8,0.067,0.080381818,7846.4,1.400261693,1.898554138,,0.299314249,602.1616208
42-173375360000,BOONE-COFFEE 70 207HL,"VENCER ENERGY, LLC",GLASSCOCK,LOWER SPRABERRY,8/10/2017,7220,334736,11722398,635.5321775,46.4,1624,0.8,301,1225,439.8,0.068,0.224815737,8159.5,1.576388562,2.290656929,,0.331847907,883.9349172
42-317407100000,DICKENSON 18-7ESL 3UB,ENDEAVOR,MARTIN,WOLFCAMP A,4/12/2018,10271,411126,16333760,,40,1590,1,340,611,244.2,0.05,0.151769373,9237.1,,1.710525526,,0.30145339,473.0300397
42-329415540000,GWENDOLYN 2512LA,HENRY RESOURCES LLC,MIDLAND,LOWER SPRABERRY,9/8/2017,10474,571181,19386316,574.2988617,54.5,1851,0.8,797,1117,370.5,0.059,0.159654905,8975.5,1.637558836,1.611049888,,0.264911487,976.7672864
42-003475160000,CROSS BAR RANCH 1729H,CONOCOPHILLIPS,ANDREWS,LOWER SPRABERRY,7/17/2018,6842,261113,13736265,901.1903551,38.2,2008,1.3,308,514,346.3,0.064,0.214315843,9217.4,1.874665551,1.452823853,,0.257994308,1322.217887
42-329415670000,A DAVIDSON 38B 1HL,OVINTIV,MIDLAND,WOLFCAMP A,9/30/2017,9925,488756,20455475,614.0350301,49.2,2061,1,685,2471,301,0.074,0.049574465,9700,1.853473317,1.8065152,,0.26085702,1293.909177
42-329415660000,A DAVIDSON 38C 7HE,OVINTIV,MIDLAND,LOWER SPRABERRY,10/9/2017,10424,500134,21570498,303.7776991,48,2069,1,270,1408,445.4,0.065,0.144496802,8797.6,1.630320646,1.730780567,,0.300566182,965.9173442
42-227390670000,FLETCH A 1368WB,SM ENERGY,HOWARD,,11/3/2017,10287,609386,19468606,,59.2,1893,0.8,142,206,0,0,0,,,,,,
42-317407030000,WOODY-HOWARD 37G 7H,PIONEER,MARTIN,WOLFCAMP B,12/24/2017,9979,408691,19862372,1437.309396,41,1990,1.2,577,946,156.8,0.06,0.231497161,9610.4,1.634938386,1.54220963,,0.31374646,971.9275477
42-173375650000,HARRIS-COOK 80 108HB,"VENCER ENERGY, LLC",GLASSCOCK,WOLFCAMP A,11/27/2017,9462,456590,13820167,,48.3,1461,0.7,126,469,449.2,0.07,0.152427785,8770.1,1.865695299,2.379176308,,0.309106028,1307.828579
42-329416520000,CASSELMAN8 27UL,CALLON,MIDLAND,LOWER SPRABERRY,5/8/2019,4987,174767,8964649,439.2052962,35,1798,1.2,152,1247,298.2,0.048,0.201359855,9146.9,,1.396163736,,0.278103609,2659.038157
42-227391140000,PHILLIPS 5B 4HF,OVINTIV,HOWARD,LOWER SPRABERRY,9/1/2017,9340,0,449636,622.9045521,,,,182,143,290.6,0.068,0.178397641,7151.2,1.495190295,1.87254981,,0.267474967,758.5123849
42-383398680000,UNIVERSITY 9 2901WB,SEQUITUR,REAGAN,WOLFCAMP B,11/19/2017,7791,0,0,862.2210759,,,,264,,358.5,0.062,0.271269138,8214.6,1.500051751,1.963835189,,0.305450721,764.0200887
42-173376030000,SAXON K 1104WA,DIAMONDBACK,GLASSCOCK,WOLFCAMP A,12/10/2017,10025,351379,16531452,541.0809242,35.1,1649,1.1,485,1871,222.8,0.063,0.170754469,8427,1.889475591,2.082596473,,0.32655281,1338.800055
42-329417400000,PARKS FIELD UNIT 2 1807LH,CONOCOPHILLIPS,MIDLAND,LOWER SPRABERRY,2/26/2018,8985,421910,18400600,737.7099296,47,2048,1,736,1495,410.1,0.054,0.150466343,9015.9,1.611232544,2.060964714,,0.301621501,936.489132
42-003475680000,"UNIVERSITY ""7-43"" 114H",PIONEER,ANDREWS,LOWER SPRABERRY,12/15/2017,9837,414740,22790134,1072.079964,42.2,2317,1.3,693,1126,366,0.072,0.161264716,9605.2,1.389215613,1.964251186,,0.249194274,574.8960773
42-461406140000,GRACE '45-1' 4402H,PIONEER,UPTON,WOLFCAMP B,2/10/2018,7826,346481,12864121,635.9638544,44.3,1644,0.9,374,648,397.3,0.08,0.301862169,9613.6,1.74980596,1.475680224,,0.262931135,1144.239915
42-227391870000,BIG EL 45-04 1SH,LAREDO,HOWARD,LOWER SPRABERRY,2/7/2018,9435,384466,19908577,,40.7,2110,1.2,408,374,303.1,0.066,0.231403448,7329.2,1.454632268,1.547229776,,0.266107178,693.3752895
42-003476040000,UL MASON WEST UNIT 10LS,DIAMONDBACK,ANDREWS,LOWER SPRABERRY,12/16/2017,12897,475186,10242033,696.5127962,36.8,794,0.5,810,530,299.9,0.068,0.228922583,9571.2,,1.614976293,,0.287511662,
42-317409400000,MCMURRY-CRIM 50 105HA,"VENCER ENERGY, LLC",MARTIN,WOLFCAMP A,5/31/2018,7450,229758,8623885,322.0294529,30.8,1158,0.9,103,268,289.7,0.065,0.198182176,8577,1.621775904,2.3245984,,0.31115697,953.0861406
42-461406430000,GRACE 45 AND 1 4204H,PIONEER,UPTON,WOLFCAMP A,2/14/2018,7791,287728,12061063,629.7014502,36.9,1548,1,129,2202,331.3,0.085,0.042146184,9107.4,2.183900416,1.940614767,,0.254435069,1731.120321
42-329419250000,LYNCH A HZ 37HM,APACHE,MIDLAND,WOLFCAMP B,4/9/2018,7780,468651,12935989,533.0620358,60.2,1663,0.7,370,3295,135,0.075,0.080909048,9846.4,2.149673062,1.737194835,,0.282905543,1695.261631
42-173377070000,BARBEE B 2-1 (ALLOC-D) 4SU,LAREDO,GLASSCOCK,WOLFCAMP A,1/23/2018,10362,346163,18872462,670.821882,33.4,1821,1.3,235,1805,299.1,0.059,0.069915126,7385.3,1.795502543,1.71596145,,0.274574703,1202.725812
42-329419360000,HOGAN 1-13-D 4207H,PIONEER,MIDLAND,WOLFCAMP A,8/1/2019,7153,465370,17988362,,65.1,2515,0.9,334,,210.7,0.066,0.099118193,9488.4,,1.575894482,,0.233956697,443.5668369
42-329419560000,BANAY BB 04WB,SUMMIT PETROLEUM,MIDLAND,WOLFCAMP B,12/15/2018,10052,0,0,,,,,612,1231,153.4,0.064,0.06339366,9702.1,1.643347599,1.225859513,,0.211319247,984.6505718
42-173377180000,COLT 45 8HA,CROWNQUEST,GLASSCOCK,WOLFCAMP A,11/2/2019,10075,0,0,317.1802498,,,,399,4922,237.6,0.075,0.176584521,8441.6,1.95643262,2.619582492,,0.292914825,1429.510037
42-317409210000,GREENE 301WB,LARIO OIL & GAS,MARTIN,WOLFCAMP B,2/18/2018,8510,373528,12841412,800.6897162,43.9,1509,0.8,396,392,244.4,0.062,0.291070128,9044.4,1.361771976,1.248499684,,0.287427661,530.7741381
42-173377020000,HOUSTON-WELLS 2U 21H,PIONEER,GLASSCOCK,WOLFCAMP B,7/21/2018,12572,586200,55493894,1036.449077,46.6,4414,2.3,636,1705,215.7,0.077,0.273360687,8862.3,1.617840131,1.784790026,,0.302634975,946.8208243
42-317409960000,SALE RANCH W14K 111H,PIONEER,MARTIN,WOLFCAMP B,5/1/2018,7172,394083,30050565,774.1637197,54.9,4190,1.8,553,2377,207.7,0.057,0.259605305,9362.3,1.498097658,1.482414494,,0.314103303,757.1341975
42-461406930000,WINDHAM TXL B1 3008LH,CONOCOPHILLIPS,UPTON,LOWER SPRABERRY,7/13/2018,10302,502410,20728887,,48.8,2012,1,704,,415.2,0.062,0.170677144,8970.8,1.727365612,1.758510935,,0.300957042,1110.848942
42-329419660000,BLACKFOOT WEST UNIT 704WB,DIAMONDBACK,MIDLAND,WOLFCAMP B,10/31/2018,10051,577212,0,665.790125,57.4,0,0,441,2791,130.6,0.064,0.194727064,9787.9,1.879252253,1.79561039,,0.346698784,1330.547969
42-227393360000,MIDDLETON UNIT A 47-38 2AH,SURGE OPERATING,HOWARD,WOLFCAMP A,3/25/2018,9264,387626,19651717,475.3648333,41.8,2121,1.2,561,1466,315.8,0.083,0.236678105,8036.2,1.350383595,2.48087654,,0.284262084,516.4861204
42-329420630000,"SCHARBAUER, C. 0033WB",CHEVRON,MIDLAND,WOLFCAMP A,12/7/2018,10321,812526,31568892,883.5652801,78.7,3059,0.9,507,897,269.8,0.039,0.09314741,9614.1,1.701967982,1.331875335,,0.256790426,1073.376388
42-317411180000,BERLINDA ANN 2345WA,SM ENERGY,MARTIN,WOLFCAMP A,8/23/2018,10347,535933,19321940,,51.8,1867,0.9,467,1364,272.5,0.073,0.178711232,8121.6,,2.128145309,,0.293843908,435.8544822
42-227393750000,HOTS UNIT 34 2AH,SURGE OPERATING,HOWARD,WOLFCAMP A,3/18/2018,5731,228852,12129071,733.706137,39.9,2116,1.3,245,535,320.5,0.078,0.208421939,8049,1.594914168,2.540971593,,0.308224383,912.4489005
42-227394490000,MORGAN RANCH 27-34 UNIT 1H,HANNATHON PETROLEUM,HOWARD,LOWER SPRABERRY,5/28/2018,10350,745723,28879214,,72.1,2790,0.9,473,480,412.3,0.038,0.233762139,6413.6,1.778970813,0.795286336,,0.201218661,1172.300605
42-383401290000,HICKMAN 206-223 ALLOC A4 32HA,FDL,REAGAN,WOLFCAMP A,8/4/2018,9848,224785,17064368,,22.8,1733,1.8,105,,338.6,0.07,0.168935312,7348.2,,2.390167773,,0.299281964,2773.038126
42-317412500000,THELMA B 15WA,DIAMONDBACK,MARTIN,WOLFCAMP A,9/17/2018,8310,268690,14960087,1210.560648,32.3,1800,1.3,909,902,218.8,0.059,0.207907029,9412.4,1.657730347,1.968064233,,0.268533489,1006.951658
42-329422770000,TRAILAND B UNIT 3902WB,DIAMONDBACK,MIDLAND,WOLFCAMP B,9/6/2018,7732,412836,14080795,1247.551689,53.4,1821,0.8,375,2234,139.6,0.054,0.588829213,9806.6,2.488797731,1.193588716,,0.337783405,2110.92911
42-383401490000,UNIVERSITY 09C 0105WB,SEQUITUR,REAGAN,WOLFCAMP B,8/18/2018,10482,525022,25775860,,50.1,2459,1.2,596,875,329.5,0.06,0.272562366,8382.4,1.43772659,1.826369852,,0.34256094,662.2493158
42-003477250000,MABEE 240A X11 4406AH,CONOCOPHILLIPS,ANDREWS,,3/25/2019,11334,539881,24673185,,47.6,2177,1.1,430,562,0,0,0,,,,,,
42-329422990000,GBG 41/38 UNIT 0021WB,CHEVRON,MIDLAND,WOLFCAMP B,5/14/2019,7642,460411,12611421,940.9666681,60.2,1650,0.7,651,1845,164.8,0.052,0.073505947,9622.5,1.619275502,1.2681956,,0.269295784,947.8162049
42-383401550000,UNIVERSITY 09C 3603WB,SEQUITUR,REAGAN,WOLFCAMP B,8/12/2018,10459,0,0,893.5832218,,,,662,1141,320.1,0.06,0.245399708,8402.1,1.551446141,1.831278961,,0.346483663,844.8363917
42-317413510000,FLO A 16BU,DIAMONDBACK,MARTIN,WOLFCAMP B,1/28/2019,12956,422742,23044459,737.0697646,32.6,1779,1.3,471,2148,169.6,0.061,0.222730278,9564.7,1.537922915,1.760932514,,0.29034865,820.402724
42-227395610000,OLD TOM UNIT B 21-28 5AH,SURGE OPERATING,HOWARD,WOLFCAMP A,7/15/2018,9151,362816,19252718,687.2821903,39.6,2104,1.3,602,1643,427.3,0.067,0.071228045,7592.2,1.435353977,1.687299395,,0.254033863,661.232821
42-329423960000,CRAWFORD-TANK FARM NE7R 118H,PIONEER,MIDLAND,WOLFCAMP B,1/24/2020,12572,649735,21421658,1674.96661,51.7,1704,0.8,505,383,171.5,0.094,0.189948219,9689.3,1.748216062,2.169687581,,0.285435877,1141.931581
42-317414090000,VINEYARD HZ F UNIT 9701WA,DIAMONDBACK,MARTIN,WOLFCAMP A,3/21/2019,9951,0,0,,,,,364,191,279.8,0.063,0.187038334,9751.3,1.356194441,2.104996543,,0.28934539,517.063441
42-461408060000,CARLA EAST B 6223LH,CONOCOPHILLIPS,UPTON,LOWER SPRABERRY,12/4/2018,10260,523899,22910675,,51.1,2233,1,463,499,356.2,0.053,0.146180906,8693.1,1.577445815,1.6408312,,0.252548299,884.8235653
42-383402550000,EAGLEHEAD 'C' A4 36AH,SEQUITUR,REAGAN,WOLFCAMP A,9/8/2018,7277,295345,2902718,,40.6,399,0.2,430,711,410.9,0.067,0.07718692,8478.7,1.587930071,1.660752,,0.27776146,901.3599475
42-227395190000,WR VITEX 1AA,CROWNQUEST,HOWARD,WOLFCAMP A,7/14/2019,10170,516820,21051831,1079.760621,50.8,2070,1,687,1300,268.8,0.071,0.16218515,8226.7,1.661114165,1.949567,,0.284832452,1012.288822
42-329425290000,LYNCH A HZ 28HS,APACHE,MIDLAND,LOWER SPRABERRY,2/8/2019,7556,477891,17215007,395.4945486,63.2,2278,0.9,249,269,398.4,0.08,0.177798594,9253.5,1.48888972,1.711655976,,0.321928696,742.6139913
42-317414450000,UL 2631 07MB,DIAMONDBACK,MARTIN,MIDDLE SPRABERRY,11/22/2018,7162,221888,11030463,1110.578766,31,1540,1.2,96,619,254.1,0.066,0.122195781,8821.8,1.759930433,1.6565205,,0.282087241,1158.064487
42-317414440000,HANG NAIL E 5LM,CROWNQUEST,MARTIN,LOWER SPRABERRY,4/19/2019,10177,502505,20335705,491.5099219,49.4,1998,1,345,1097,533.8,0.061,0.252044173,8708.7,1.576974329,1.639176271,,0.302936102,884.0641648
42-227396340000,HAMLIN UNIT 20-29 5AH,SURGE OPERATING,HOWARD,WOLFCAMP A,12/5/2018,6601,260230,14060191,605.584887,39.4,2130,1.3,232,443,499.8,0.079,0.089226692,7683.2,1.546131216,1.84796172,,0.238685884,837.6114717
42-227396360000,JOSEPHINE 37-36 1AH,LAREDO,HOWARD,WOLFCAMP A,10/7/2018,9652,475180,14988884,661.1525817,49.2,1553,0.8,838,206,346.8,0.058,0.264578101,7364.3,,1.244389557,,0.276522551,
42-329424920000,CUNNINGHAM 37H 8H,PIONEER,MIDLAND,WOLFCAMP A,4/7/2019,9872,463214,16666524,772.5249118,46.9,1688,0.9,444,1175,349.5,0.069,0.14241049,9133.5,1.776326693,2.044721767,,0.252219058,1182.341703
42-317415390000,PARKER FARMS NS 25-28 02 102H,DIAMONDBACK,MARTIN,WOLFCAMP A,2/22/2019,9926,0,0,783.5819776,,,,290,2444,262.9,0.074,0.146421961,8466.1,1.588273398,2.365381838,,0.282111451,901.9045584
42-317415500000,"JOHNSON, TED 304H",CONOCOPHILLIPS,MARTIN,DEAN,7/11/2019,9619,394736,17400342,1273.949505,41,1809,1.1,380,,193.7,0.057,0.497649815,9496.5,,1.672780643,,0.310429368,388.5195049
42-383403220000,WTG 5-233 1BU,EARTHSTONE,REAGAN,WOLFCAMP B,11/7/2018,12515,536414,30691526,747.8927956,42.9,2452,1.4,634,2445,360.6,0.068,0.257710023,7004.6,1.584999559,2.202318522,,0.311339231,897.0626841
42-329425730000,PRESTON E13H 108H,PIONEER,MIDLAND,WOLFCAMP A,5/19/2019,9872,466524,19731568,836.4172234,47.3,1999,1,619,1764,291.3,0.08,0.130875095,9006.1,1.436196409,2.365465236,,0.258132802,657.0778724
42-329427030000,PEARL JAM 15WA,EARTHSTONE,MIDLAND,WOLFCAMP A,3/10/2020,5067,249202,9188203,652.4380459,49.2,1813,0.9,204,717,191.1,0.052,0.073934393,9593.7,1.374774193,1.049560575,,0.209719373,550.1659839
42-329426490000,SPANISH TRAIL 3-10 HZ UNIT 3421H,CONOCOPHILLIPS,MIDLAND,LOWER SPRABERRY,5/8/2019,6432,297225,11868193,1932.610862,46.2,1845,1,369,1407,322.4,0.06,0.202430109,9316.2,1.604085207,1.149070433,,0.264327602,924.9554062
42-317416500000,TEXACO 41-MCMURRY B 40 104HB,"VENCER ENERGY, LLC",MARTIN,WOLFCAMP A,3/18/2019,10222,477337,15897165,551.8898971,46.7,1555,0.8,481,937,289.9,0.066,0.197984768,8649,1.581344103,2.399920196,,0.314659556,890.9416901
42-329427180000,TXL 9 UNIT 1 0412AH,EXXON,MIDLAND,WOLFCAMP A,4/18/2019,10354,823075,21418424,1027.213671,79.5,2069,0.6,417,1085,351.6,0.065,0.118040989,9396.3,1.637850393,1.533648616,,0.227204217,976.7201674
42-317416480000,MATTINGLEY 14-26 UNIT 2 281,ENDEAVOR,MARTIN,WOLFCAMP A,5/4/2019,12283,563844,19696674,1106.233247,45.9,1604,0.8,871,,251.7,0.058,0.173644966,9361.8,1.947512632,1.574085592,,0.271946335,1423.464428
42-317416420000,MATTINGLEY 14-26 UNIT 2 155,ENDEAVOR,MARTIN,JO MILL,5/1/2019,12280,517194,19687851,,42.1,1603,0.9,177,431,376.5,0.059,0.53547854,8565.9,1.58701006,0.998515253,,0.233691132,899.8262848
42-317416710000,DUPREE A 16BL,DIAMONDBACK,MARTIN,WOLFCAMP B,6/29/2019,9856,323145,17647315,955.107511,32.8,1791,1.3,335,1792,171.6,0.066,0.249542621,9587.8,2.097256758,1.864175423,,0.30609661,1624.946509
42-329427550000,TXL 33 UNIT 1 3301BH,EXXON,MIDLAND,WOLFCAMP B,7/11/2019,10241,635571,17493499,655.1521765,62.1,1708,0.7,804,1971,188.3,0.073,0.273138998,9717,1.618124691,2.191009904,,0.301085797,945.8444396
42-329427680000,WTH 10-3 B 221R,ENDEAVOR,MIDLAND,WOLFCAMP A,2/1/2019,10323,464390,16579782,628.3995414,45,1606,0.9,552,1903,300.6,0.067,0.13462401,8860,1.614216727,2.008123092,,0.279858927,941.2772951
42-329427900000,DRIVER-SCHROCK 1423 C 8HA,APACHE,MIDLAND,WOLFCAMP A,7/9/2019,7387,380651,12274419,415.8920022,51.5,1662,0.8,185,1590,411.7,0.074,0.142455651,8690.7,1.892561568,2.487918375,,0.29180552,1344.565113
42-383403690000,HOLT 112-110 (ALLOC-D) S042MB,LAREDO,REAGAN,WOLFCAMP B,2/18/2019,12598,704571,22997054,441.0491927,55.9,1825,0.8,529,4326,341.8,0.052,0.255118864,7698.1,,1.824149544,,0.288710928,2021.141124
42-329427640000,KYLA E 32LB,HENRY RESOURCES LLC,MIDLAND,LOWER SPRABERRY,10/3/2019,10013,469640,20207850,480.0017725,46.9,2018,1,265,821,402,0.089,0.213183096,8893.2,1.996270413,1.402097848,,0.251916501,1486.199146
42-173379680000,JERSEY 38-47-F 4411H,PIONEER,GLASSCOCK,WOLFCAMP B,8/14/2019,9928,657621,23189716,,66.2,2336,0.8,673,1547,332.2,0.06,0.3613313,8249.6,1.461246963,1.691495,,0.3407711,701.3105639
42-329428850000,TXL 20 UNIT 1 2942SH,EXXON,MIDLAND,LOWER SPRABERRY,8/4/2019,10341,534401,14572490,653.9597126,51.7,1409,0.7,118,1083,444.2,0.068,0.161722303,8738.2,2.242189825,1.756224196,,0.293065694,1798.418078
42-227397970000,GUITAR 9X 3HK,OVINTIV,HOWARD,WOLFCAMP A,2/6/2019,5638,0,11175841,397.0981394,,,,272,684,246.9,0.064,0.072834347,8028.6,1.730750286,1.615714821,,0.293741358,1114.004949
42-461410010000,XBC GIDDINGS ESTATE 1406H,PIONEER,UPTON,LOWER SPRABERRY,6/15/2019,9427,324709,15888641,,34.4,1685,1.2,242,609,515.9,0.061,0.168639844,8245.5,,2.039360244,,0.320466392,2946.095889
42-461410300000,PEMBROOK UNIT 1204H,PIONEER,UPTON,JO MILL,6/5/2019,7142,275870,15719785,1293.999951,38.6,2201,1.4,500,1492,320.3,0.062,0.446715334,8127.1,1.913378549,1.391719013,,0.26581367,1369.228865
42-329429930000,CRAWFORD-TANK FARM NW7M 13H,PIONEER,MIDLAND,WOLFCAMP A,1/7/2020,12351,594223,21140740,969.9982897,48.1,1712,0.9,1113,2597,261.6,0.076,0.099386683,9409.5,1.586882686,2.022658433,,0.262312113,898.0377351
42-227399190000,PACER BURTON 13-12 4AH,LAREDO,HOWARD,WOLFCAMP A,6/20/2019,9916,565082,19162599,708.9195328,57,1932,0.8,461,293,428.3,0.054,0.069924833,7331.3,1.344272111,1.466887682,,0.252994515,509.4595243
42-329429430000,TXL 33 UNIT 1 3311 3311AH,EXXON,MIDLAND,WOLFCAMP A,7/26/2019,10217,691502,17031687,666.6022721,67.7,1667,0.6,989,3834,384.9,0.084,0.081931145,9427.5,1.726972731,1.827097268,,0.240529189,1110.548726
42-317420250000,WOODY 6-35 UNIT 1 222,ENDEAVOR,MARTIN,WOLFCAMP A,9/12/2019,9481,390160,15133921,800.2974743,41.2,1596,0.9,562,1735,231,0.054,0.144212593,9364.3,1.74326509,1.724741141,,0.307209901,1134.499952
42-329430410000,DAVIDSON 36X 7HJ,OVINTIV,MIDLAND,WOLFCAMP A,9/20/2019,6373,322139,11292550,,50.5,1772,0.8,171,380,374.6,0.082,0.064754359,9339.8,1.62055013,1.99963625,,0.25001033,950.2996427
42-329430620000,BRADFORD TRUST A UNIT 2 0327SH,EXXON,MIDLAND,LOWER SPRABERRY,2/7/2020,6850,440797,10281623,553.9181152,64.3,1501,0.6,215,1431,481.7,0.058,0.18577569,8848.8,1.89900029,2.007258475,,0.317681023,1354.271799
42-227399930000,URSULA 0848WA,SM ENERGY,HOWARD,WOLFCAMP A,7/16/2019,10449,534209,19528982,856.9898613,51.1,1869,0.9,338,297,355.8,0.055,0.103548673,7218.2,1.362169951,1.321152435,,0.251707955,540.5904679
42-329431030000,MASSEY A UNIT 2809H,PIONEER,MIDLAND,LOWER SPRABERRY,3/25/2020,12034,698462,29915605,,58,2486,1,1189,1073,392,0.062,0.235523892,8966.8,1.544725327,2.081804884,,0.354221619,832.9832446
42-329431150000,CMC PEONY C 0064WB,CHEVRON,MIDLAND,WOLFCAMP B,1/23/2020,9442,687625,18470483,,72.8,1956,0.6,376,1900,221.8,0.052,0.355423684,9729.5,2.051336794,1.513880071,,0.325874459,1565.533405
42-173381100000,CALVERLEY-LANE 80 108HA,"VENCER ENERGY, LLC",GLASSCOCK,WOLFCAMP A,9/22/2019,7648,369398,11825328,331.853353,48.3,1546,0.8,387,1523,505.3,0.072,0.139297574,8527.5,,2.333681224,,0.305488033,
42-461410690000,NORTH BROOK NE45U 24H,PIONEER,UPTON,WOLFCAMP A,10/18/2019,7172,338813,14353988,885.39286,47.2,2001,1,487,3272,324,0.087,0.046510943,9001.2,,1.951899612,,0.249148073,2087.971678
42-329431550000,TXL 35 UNIT 1 3802BH,EXXON,MIDLAND,WOLFCAMP B,10/13/2019,10275,567581,17412207,355.8497878,55.2,1695,0.7,367,2455,191.1,0.071,0.330849427,9741.1,2.152454705,2.192346938,,0.325485707,1697.882369
42-317421560000,UL 0312 W6 12SC,DIAMONDBACK,MARTIN,LOWER SPRABERRY,2/21/2020,9769,282790,15302961,310.7333462,28.9,1566,1.3,498,719,348.9,0.069,0.171757167,9547.3,1.476758753,1.663627687,,0.289650951,721.6432284
42-329431850000,TXL 21 UNIT 1 1643SH,EXXON,MIDLAND,LOWER SPRABERRY,2/20/2020,10384,450378,14613366,584.3350229,43.4,1407,0.8,299,993,452.4,0.067,0.167341272,8749.2,1.863955062,1.881886442,,0.302226087,1305.31261
42-461411230000,KENNETT SHERROD 37-48 UNIT 2 281,ENDEAVOR,UPTON,WOLFCAMP B,7/20/2019,7308,307992,11534677,989.3980205,42.1,1578,0.9,766,1984,339.3,0.079,0.317946811,9409.4,1.758546595,1.32851115,,0.258744796,1156.896501
42-329432280000,GRIDIRON N008MS,DIAMONDBACK,MIDLAND,MIDDLE SPRABERRY,1/3/2021,9283,394012,15830003,,42.4,1705,1,,,272.8,0.103,0.084826077,8547.9,1.761410121,1.624330819,,0.290728491,1159.5833
42-461411440000,XBC-FRANK 427C 103H,PIONEER,UPTON,WOLFCAMP B,1/26/2020,8222,424455,16461094,803.8020083,51.6,2002,0.9,459,,223.3,0.065,0.212885044,9413,1.767295338,1.157946505,,0.200594456,1169.649902
42-317422420000,PIER 21-24 UNIT 1 124,ENDEAVOR,MARTIN,LOWER SPRABERRY,1/1/2020,9829,429044,15856755,821.8207792,43.7,1613,0.9,658,2012,425.9,0.052,0.209843689,8991.1,1.44073082,1.291530661,,0.283581631,664.6708238
42-227401510000,AMMIT UNIT 23-14 6AH,SURGE OPERATING,HOWARD,WOLFCAMP A,10/23/2019,9641,348898,19166091,1304.545076,36.2,1988,1.3,241,1046,262.5,0.082,0.216785596,7936.5,1.415759161,2.6121965,,0.319576934,627.6437072
42-227401500000,WAYMORE 3-6-C 4206H,PIONEER,HOWARD,WOLFCAMP A,10/7/2019,15162,982812,37826391,,64.8,2495,0.9,726,804,336.9,0.06,0.253534383,7868.1,1.593254925,1.366269585,,0.245281304,909.9805012
42-383406180000,UNIVERSITY OWENS 1-6 ALLOC 32 32HA,FDL,REAGAN,WOLFCAMP B,9/30/2019,9855,495705,24801241,1438.559217,50.3,2517,1.2,189,3469,342.7,0.068,0.258112391,6884,,2.173348227,,0.300787395,2326.821834
42-329433450000,MIDKIFF 43-06 0627 0617AH,EXXON,MIDLAND,WOLFCAMP A,4/16/2020,7956,424140,13559422,846.8636838,53.3,1704,0.8,143,659,353.8,0.066,0.070135863,9172.3,1.49874398,1.432957039,,0.269566657,758.8806099
