API_UID,ClayVolume_PCT
42-227397840000,0.313662603
42-329428930000,0.208325705
42-317418190000,0.313524784
42-317418980000,0.276397563
42-383404830000,0.317614785
42-317420230000,0.270802309
42-227399320000,0.258401505
42-173380590000,0.343552788
42-461410880000,0.317415247
42-329431810000,0.253571283
42-227400850000,0.284235858
42-329432480000,0.278282423
42-461411750000,
42-329433340000,0.311480562
42-003481170000,0.232622933
42-317423700000,0.280117084
42-317423930000,0.294942088
42-329435530000,0.344347341
42-003481680000,0.300371505
42-317425200000,0.313482278
42-461413390000,0.329958489
42-135437290000,0.33795863
42-329438210000,0.318161853
42-227404140000,0.299124041
42-227404270000,0.291418835
42-317427410000,0.279189536
42-329439050000,0.248714272
42-329439530000,0.331147112
42-329439610000,0.329411114
42-317428200000,0.29976003
42-329439710000,0.264729584
42-235349470000,0.318887892
42-235359600000,0.282448939
42-173370800000,0.276371313
42-173371740000,0.39154055
42-173371000000,0.313059244
42-235358300000,0.324649548
42-235350340000,0.318116808
42-461385250000,0.249366615
42-329442770000,0.251966686
42-461415230000,0.302082611
42-033325370000,0.305521437
42-329421330100,0.304624229
42-461415610000,0.26830468
42-227408300000,0.178233764
42-461415910000,0.276683483
42-227408380000,0.274166315
42-383377950000,0.312289458
42-105423380000,0.33370139
42-173373780000,0.283250914
42-317402030000,0.310616308
42-235360740000,0.296185433
42-105416600000,0.34235701
42-105420760000,0.324688853
42-317389810000,0.336403366
42-329396940000,0.289052715
42-235358580000,0.332317788
42-329402450000,0.22617716
42-235358980000,0.350742718
42-105414330000,0.407274536
42-235354260000,0.357669082
42-383384290000,
42-235356230000,0.319912494
42-235350900000,0.32746493
42-383382160000,0.323549109
42-317397250000,0.287366273
42-383385810000,0.358230312
42-383384900000,0.368797715
42-329396230000,0.172484424
42-383385550000,0.32893459
42-317397080000,0.257549772
42-383378780000,0.275957758
42-235356580000,0.330010877
42-227375110000,0.35546891
42-329401880000,0.217773449
42-105423150000,0.328486877
42-329392750000,0.290904035
42-105422090000,0.334230126
42-105423580000,0.316705716
42-317406980000,0.298778144
42-329414910000,0.254779866
42-227390580000,0.295484006
42-235361840000,0.341861041
42-173375580000,0.333591803
42-173375640000,0.309169568
42-383398720000,0.323460084
42-227391400000,0.275796174
42-173376380000,0.312065205
42-173376600000,0.310559099
42-461406420000,0.212005833
42-173376340000,0.259843611
42-329418340000,0.235228655
42-383399590000,0.29915519
42-329418790000,0.297139979
42-317409310000,0.309171845
42-329419060000,0.289211323
42-003476420000,0.29078821
42-329418840000,0.267023156
42-317410110000,0.30257932
42-461406600000,0.227978449
42-317410480000,0.311362211
42-317411070000,0.2920957
42-173377670000,0.309724927
42-317411250000,0.240611761
42-003476670000,0.294099621
42-227393740000,0.179681327
42-317411530000,0.293345716
42-227394110000,0.335465801
42-227394060000,0.197464561
42-003476940000,0.307666992
42-329421930000,0.286233074
42-173377850000,0.33340225
42-329420910000,0.28557328
42-461407670000,0.261902506
42-173378260000,0.299329034
42-317412840000,0.300658575
42-317412920000,0.226797697
42-461407990000,0.320280217
42-235362640000,0.303654612
42-003477890000,0.320031171
42-461408130000,0.331152583
42-383402800000,0.291593692
42-461408840000,0.307012148
42-227396330000,0.238538531
42-173379160000,0.338879637
42-317415050000,0.305605981
42-317415190000,0.305891709
42-383403280000,0.321468364
42-329425990000,0.249731973
42-329426530000,0.26657861
42-317415890000,0.297992263
42-317417030000,0.249337669
42-461409530000,0.330851051
42-317417290000,0.306687957
42-383403700000,0.28862403
42-317417700000,0.294349398
42-329428700000,0.275885321
42-329428650000,0.266425215
42-317418180000,0.323308327
42-135436290000,0.235622558
42-173379930000,0.289935876
42-461409900000,0.326829669
42-173380210000,0.327139588
42-317418730000,0.31562955
42-317419030000,0.319231179
42-227398510000,0.237409248
42-317419100000,0.299111877
42-317418670000,0.3074035
42-317419270000,0.294600719
42-383404900000,0.303082111
42-461410450000,0.273678592
42-317419510000,0.23430996
42-235363480000,0.289211675
42-317420300000,0.307024446
42-235363750000,0.31609428
42-461410900000,0.277913247
42-135436680000,0.211412245
42-173380860000,0.294191851
42-383405170000,0.321841773
42-173380550000,0.338714794
42-317420210000,0.314804329
42-317420850000,0.276079333
42-173381130000,0.297245991
42-461411040000,0.260081282
42-227400290000,0.301835363
42-383405570000,0.317457649
42-329431870000,0.234090092
42-227401010000,0.343088425
42-227401050000,0.289202741
42-317422220000,0.299165967
42-329433350000,0.331681637
42-329433420000,0.340911778
42-317426420000,
42-329433850000,0.270850575
42-317422790000,0.307160713
42-329433800000,0.303666228
42-227401280000,0.280736042
42-173381570000,0.328043827
42-227402220000,0.241568875
42-227402230000,0.242881726
42-317423460000,0.29878301
42-317424670000,0.286927384
42-317424810000,0.296100289
42-227403240000,0.252418823
42-227403500000,0.212215979
42-329437300000,0.281215189
42-317425730000,0.282233595
42-329437360000,0.263119302
42-173382420000,0.28611635
42-317426310000,0.28301302
42-329437880000,0.248646209
42-329437860000,0.314489937
42-329438930000,0.279138125
42-227405010000,0.218820021
42-329439380000,0.274983312
42-461413990000,0.241886199
42-329439860000,0.27037138
42-329439890000,0.280300801
42-329439540000,0.32959008
42-317428020000,0.3041407
42-329440030000,0.333117773
42-227405340000,0.304873065
42-329440610000,0.29198782
42-105414310000,0.365781866
42-227405770000,0.300111013
42-227405860000,0.261387591
42-329441280000,0.277962212
42-329441240000,0.321349758
42-329442940000,0.275940342
42-227407140000,0.317727268
42-329443370000,0.259076513
42-329443790000,0.270261107
42-003482950000,0.250532255
42-317431940000,0.331908157
42-461415600000,
42-461416060000,0.248566917
42-227408710000,0.283573649
42-461395260000,0.285986416
42-105417350000,0.368623894
42-317391910000,0.327420461
42-105415010000,0.345877669
42-173372220000,0.333383883
42-461397550000,0.310032816
42-235357840000,0.356990535
42-383383060000,0.355121654
42-329391770000,0.210394943
42-173359950000,0.29713549
42-317403000000,0.293484558
42-317404260000,0.275623612
42-329390800000,0.300792277
42-329410190000,0.297433895
42-329410690000,0.252363158
42-329411370000,0.300661046
42-317406320000,0.282477244
42-317406460000,0.289103081
42-329412890000,0.29275858
42-329413150000,0.320697021
42-461397560000,0.275456787
42-383395650000,0.320475524
42-383397390000,0.357274767
42-383390540000,0.337619875
42-383396230000,0.32394215
42-383397760000,0.348750387
42-173373470000,0.313035859
42-173374000000,0.192252864
42-461405050000,0.302382289
42-227387800000,0.295658031
42-227389380000,0.270290653
42-227387810000,0.276584358
42-227386310000,0.179226522
42-227387510000,0.265365938
42-227388710000,0.301539466
42-227387390000,0.248267683
42-461403130000,0.243708944
42-461402430000,0.236695327
42-461404580000,0.234161003
42-317404840000,0.293956716
42-317405500000,0.295695119
42-317405550000,0.304432575
42-235353900000,0.314365433
42-235358430000,0.299924978
42-329400500000,0.268499206
42-329401580000,0.285330522
42-329409980000,0.279515276
42-329411010000,0.261849967
42-329413190000,0.296448415
42-003470790000,0.290202648
42-173367440000,0.322335604
42-105416100000,0.347175571
42-105417240000,0.338059591
42-329404090000,0.254377861
42-317404420000,0.33064109
42-329421330000,
42-329406220000,0.248631675
42-329408830000,0.346242
42-383397380000,0.351538269
42-383374060000,0.333819964
42-235352900000,0.277861427
42-383397850000,0.269167929
42-105422140000,0.399437198
42-383395790000,0.365094321
42-461404870000,0.228431468
42-329404830000,0.256751195
42-317395310000,0.323844351
42-317374550000,
42-461401750000,0.303600147
42-383395050000,0.291952185
42-235353720000,0.242374859
42-383384440000,0.301613359
42-227384710000,0.290053504
42-317390940000,0.309606071
42-383393780000,0.322244394
42-383390570000,0.318909223
42-105419270000,0.365459642
42-105419580000,0.341502836
42-105420090000,0.34676299
42-003474710000,0.285183267
42-317397000000,0.290167461
42-135430450000,0.191653083
42-173349360000,
42-329394010000,0.211202998
42-227386640000,0.306481613
42-383393570000,0.339173662
42-105417210000,0.318889956
42-317388520000,0.301134805
42-329404650000,0.28882728
42-383395720000,0.306166043
42-461404980000,0.227234565
42-383396430000,0.291807719
42-383397670000,0.329286414
42-461403790000,0.266716592
42-461403820000,0.258949311
42-329403540000,0.298375807
42-383379580000,0.321784203
42-329396530000,0.31458873
42-383394080000,0.261710764
42-383394830000,0.276318396
42-461384820000,0.31906212
42-383383440000,0.282290866
42-383385220000,0.347823665
42-383394230000,0.337035723
42-383395470000,0.314529726
42-383396340000,0.35049543
42-173374280000,0.267278176
42-173365420000,0.322570345
42-235354140000,0.299527591
42-235353990000,
42-235356130000,0.355073046
42-227388220000,0.307017877
42-317405110000,0.269503961
42-329408890000,0.266325694
42-329414100000,0.248386975
42-329405520000,0.29332999
42-329411550000,0.271405083
42-317404610000,0.28401208
42-383394860000,0.269682003
42-235358740000,0.323516946
42-105414230000,0.3664564
42-173372140000,0.266280777
42-329399100000,0.29958327
42-235355130000,0.316632103
42-235350790000,0.251802928
42-329403500000,0.305077087
42-173372830000,0.329456493
42-227387880000,0.306699326
42-227388570000,0.258215451
42-317403910000,0.308364561
42-317404600000,0.288287432
42-317406660000,0.335057198
42-329395740000,0.245385005
42-329409810000,0.325102013
42-329412090000,0.296806233
42-383396880000,0.311040801
42-173374780000,0.304093971
42-227388480000,0.171802378
42-227389550000,0.311637312
42-317403640000,0.293462356
42-317404230000,0.268148088
42-329404190000,0.299462528
42-329406660000,0.238968078
42-329410830000,0.290588265
42-329413350000,0.270399308
42-329401570000,0.307045599
42-329408640000,0.267027018
42-317401780000,0.280209635
42-329412300000,0.323301363
42-317405040000,0.347483094
42-383397820000,0.285296249
42-461405100000,0.263448005
42-227385570000,0.247867609
42-105420880000,0.355940718
42-317396650000,0.304171733
42-329392440000,0.334059221
42-317398870000,0.299416745
42-383395680000,0.283584143
42-033323530000,
42-329414740000,0.187049152
42-383397990000,0.287367441
42-383395530000,0.322713502
42-105422810000,0.339620838
42-105414770000,
42-383395110000,0.278334927
42-383398230000,0.347002159
42-317407470000,0.307033142
42-383398470000,0.303586568
42-317407720000,0.302456429
42-235361930000,0.307635943
42-227391360000,0.288928203
42-227391260000,0.295319893
42-461406200000,0.311661211
42-003475670000,0.265439417
42-329417540000,0.261519868
42-173376370000,0.312106595
42-383399280000,0.337221581
42-461406260000,0.280991188
42-329418680000,0.252879077
42-461406670000,0.253500397
42-173377590000,0.286579192
42-227393610000,0.288201167
42-173377550000,0.311549006
42-329421830000,0.249744953
42-317412600000,0.304494897
42-329423040000,0.213069586
42-227395030000,0.289838024
42-033324640000,0.286572677
42-461408320000,0.257621196
42-383401590000,0.323556784
42-329424870000,0.295265455
42-383403020000,0.271804747
42-383403080000,0.315603096
42-329424800000,0.247638155
42-461409660000,0.211378892
42-317419000000,0.276163575
42-461410270000,0.265136968
42-115337890000,
42-383404930000,0.338553867
42-383404940000,0.321548738
42-317420320000,0.329098673
42-317419920000,0.315150569
42-173381070000,0.298049644
42-227400630000,0.309247799
42-317421720000,0.313193551
42-227400620000,0.283384802
42-317420750000,0.330790513
42-227400980000,0.309704121
42-329432180000,0.252947967
42-329431390000,0.269932237
42-329433370000,0.289714958
42-317422890000,0.289129657
42-461412050000,0.29573991
42-317423910000,0.321219789
42-329435330000,0.349844169
42-461412670000,0.250222961
42-317424970000,0.278815225
42-329436340000,0.308741496
42-317425050000,0.258228333
42-235364300000,0.317341039
42-383407270000,0.269537021
42-461413210000,0.343493512
42-135437280000,0.196551168
42-461413880000,0.24680742
42-003482120000,0.270341046
42-383401680100,0.278246276
42-317423490100,0.27853063
42-227405490000,0.168659405
42-227405580000,0.175306456
42-235364450000,0.299912134
42-227406260000,0.261342479
42-227407050000,0.290038055
42-329443440000,0.265773305
42-003482640000,0.244209352
42-003481830000,0.261688297
42-461415880000,0.27564538
42-173362630000,0.286753819
42-383394700000,0.30348298
42-329398240000,0.313457777
42-105413890000,0.338585175
42-105417280000,0.339886362
42-235352420000,0.356317022
42-235360320000,0.406047245
42-329391530000,0.33318823
42-317387140000,0.293546815
42-383395450000,0.272437181
42-461379600000,0.27828727
42-329401510000,0.265269618
42-329394130000,0.313039877
42-173361520000,0.26792097
42-105413290000,0.34486846
42-003470640000,0.243328686
42-003474620000,0.300372389
42-003473220000,0.264834743
42-383390330000,0.321356673
42-329394860000,0.237812317
42-383391970000,0.295200715
42-105423140000,0.327650589
42-317394580000,0.280385206
42-383392660000,0.359813667
42-317395180000,0.296091662
42-235358330000,0.329908036
42-329389470000,0.267279032
42-105417300000,0.339449066
42-317401200000,0.335501904
42-317403650000,0.29394246
42-317406470000,0.302144642
42-329410780000,0.275410074
42-329414480000,0.316959504
42-383376590000,0.320884119
42-383394740000,0.355002221
42-173364740000,0.38237921
42-003359440100,
42-173374860000,0.326559993
42-173373690000,0.311285743
42-173375130000,0.278803332
42-329406570000,0.212557356
42-461397370000,0.265437117
42-461401230000,0.308331429
42-329404660000,0.307781774
42-227387570000,0.268692269
42-227387970000,0.293572502
42-235361690000,0.301689818
42-235350440000,0.318548535
42-235353480000,0.287382196
42-329393400000,0.319310699
42-317400270000,0.309161543
42-461400930000,0.205070608
42-003470640001,
42-317401710000,0.290465158
42-317405540000,0.309571142
42-329408390000,0.290539937
42-317400840000,0.291325545
42-317402740000,0.293258465
42-317405800000,0.282755297
42-329405260000,0.184665951
42-317400810000,0.280352097
42-317401800000,0.280475151
42-329412910000,0.293647696
42-329413710000,0.252005241
42-329403460000,0.295850905
42-235364300001,
42-461403370000,0.263525249
42-461404170000,0.215970827
42-461404800000,0.281507522
42-173368420000,0.314648005
42-235354640000,0.316285456
42-235355950000,0.344181407
42-235355100000,0.261856235
42-329408210000,0.271513655
42-383394680000,0.352722817
42-105420600000,0.309609437
42-227390190000,0.227541994
42-461405510000,0.243922941
42-105423820000,0.348401449
42-329416330000,0.310696127
42-383398520000,0.298113001
42-317408250000,0.312977708
42-329417140000,0.25362907
42-235362020000,0.275423908
42-317408620000,0.315318112
42-227391650000,0.263927441
42-317409030000,0.314031133
42-235362070000,0.328539219
42-329418210000,0.173882346
42-173376330000,0.304932818
42-173376560000,0.298985213
42-383399530000,0.298252184
42-173376860000,0.329739839
42-383399760000,0.311195093
42-227392480000,0.277720227
42-317409900000,0.272925264
42-227392560000,0.277000593
42-173377470000,0.330720688
42-227392960000,0.274002897
42-461406700000,0.252774515
42-227394200000,0.234999544
42-317412040000,0.277657012
42-329422580000,0.263355881
42-329422860000,0.240108832
42-329423230000,0.232875459
42-227395100000,0.296700119
42-173378380000,0.33603698
42-173378250000,0.301571588
42-317413830000,0.246623689
42-173378540000,0.272367238
42-227395760000,0.279289761
42-329424460000,0.245280302
42-461408240000,0.282509664
42-461408470000,0.273124291
42-383402780000,0.334078357
42-329425820000,0.242553983
42-461409010000,0.352243548
42-329425840000,0.331803336
42-227396690000,0.267292768
42-329424930000,0.252205372
42-235362900000,0.32244476
42-461408950000,0.318405833
42-461409170000,0.222477557
42-329425980000,0.305779462
42-317416000000,0.293518741
42-317416210000,0.318340487
42-317416720000,0.279986354
42-227397260000,0.244123288
42-317417020000,0.305148322
42-173379510000,0.335551946
42-317417190000,0.305240868
42-317417090000,0.311885782
42-135428370000,0.1746745
42-383403960000,0.28890735
42-383403980000,0.321482253
42-227397780000,0.256329073
42-383404000000,0.272385383
42-317417820000,0.337106353
42-329428570000,0.252911184
42-461409770000,0.315336241
42-317418450000,0.308171532
42-317419160000,0.259840991
42-461409830000,0.189737861
42-383404620000,0.273853579
42-227398970000,0.301497657
42-033325030000,0.282041146
42-461410540000,0.303030102
42-227399240000,0.307654438
42-227399680000,0.221580866
42-227399770000,0.321838084
42-227399710000,0.302404198
42-173380680000,0.345860641
42-461410740000,0.261531829
42-317420060000,0.299155095
42-317420770000,0.287271378
42-461410700000,0.249423075
42-317420410000,0.307385993
42-227400160000,0.304606347
42-003480260000,0.285292123
42-329432660000,0.261164185
42-461411330000,0.18326809
42-317421710000,0.34757295
42-329432820000,0.254188162
42-317422280000,0.280620948
42-227401450000,0.30010543
42-329433570000,0.27091618
42-461412170000,0.313148953
42-317423610000,0.319322578
42-329435500000,0.311196799
42-461412760000,0.321502416
42-003481700000,0.331588904
42-227403220000,0.253122934
42-227403840000,0.294608951
42-329437170000,0.298019426
42-003481870000,0.291367052
42-317426210000,0.27664749
42-329438150000,0.309266547
42-383407960000,0.261939105
42-227404540000,0.311940114
42-329438940000,0.318311615
42-227404900000,0.240147708
42-317427470000,0.288781831
42-383408260000,0.29306734
42-317427420000,0.30463277
42-317427320000,0.289246639
42-227404700000,0.256772639
42-173382790000,0.331816656
42-329439510000,0.311703901
42-329439790000,0.31436135
42-235351180100,
42-227405350000,0.31303826
42-173383070000,0.307610018
42-329440640000,0.288026835
42-317429150000,0.273321173
42-227405970000,0.391667414
42-033325340000,0.296819099
42-329441550000,0.306081869
42-317430650000,0.28413586
42-227406930000,0.292519358
42-317431890000,0.274161102
42-033325390000,0.297393841
42-317432130000,0.23687664
42-461394520000,0.283933257
42-173346680000,0.392270119
42-461391760000,0.276505572
42-383393860000,0.321915618
42-383393920000,0.278986167
42-383409190000,0.223883312
42-461416030000,0.190105428
42-329445180000,0.303320276
42-383409320000,0.279608159
42-173384100000,0.320831309
42-227409710000,0.247417376
42-383409780000,0.321471411
42-383409820000,0.27441173
42-329448970000,
42-317398830000,0.294950532
42-317390650000,
42-105418180000,0.338801361
42-329402060000,0.302921538
42-329404820000,0.301348764
42-105417090000,0.351937762
42-173372550000,0.278519688
42-235352270000,0.32546896
42-329388050000,0.306724124
42-383385820000,0.358395284
42-383394550000,0.325804263
42-383387500000,0.318574855
42-383387530000,0.31822688
42-173355680000,0.263186604
42-329406050000,0.279218877
42-461401930000,0.31976527
42-317381570000,0.246819609
42-383395980000,0.348970422
42-317398830001,
42-383404000001,
42-383376430000,0.324677996
42-227385830000,0.254440209
42-173362210000,0.381738574
42-235350420000,0.311969271
42-317389680000,0.336418975
42-317406880000,0.310614456
42-329415090000,0.33572787
42-317407080000,0.304613518
42-227390420000,0.234405662
42-317407110000,0.301211279
42-235361810000,0.273904605
42-329415850000,0.221994281
42-329416070000,0.305050361
42-227390810000,0.294459246
42-317407630000,0.321097106
42-227391010000,0.214006774
42-105423920000,0.357951214
42-329416790000,0.28022517
42-383398670000,0.315033114
42-227391380000,0.20349352
42-317408690000,0.283852567
42-329416970000,0.245074554
42-329417450000,0.247977728
42-317408580000,0.293496116
42-383399060000,0.323099016
42-329417650000,0.275849623
42-033324280000,0.335772943
42-173376790000,0.31399674
42-383399660000,0.320469508
42-317409480000,0.287542771
42-317409640000,0.290531131
42-317409860000,0.293988757
42-383399820000,0.325530208
42-451328690000,0.243791867
42-329420070000,0.345407021
42-317410540000,0.3015769
42-317411870000,0.318649441
42-317411860000,0.259002538
42-227394290000,0.295882141
42-461407330000,0.238502355
42-227394360000,0.281187072
42-329422030000,0.3148686
42-235354210000,0.315353735
42-329404920000,0.296160015
42-105414130000,0.404560162
42-317389170000,0.240081357
42-173369680000,0.311988393
42-461398860000,0.254359325
42-173369730000,0.311759712
42-227394890000,0.24493525
42-227395390000,0.277331303
42-329422810000,0.390948619
42-317413800000,0.259892024
42-329424410000,0.323993098
42-461407810000,0.20700255
42-317414270000,0.2541447
42-383402690000,0.334273033
42-329425300000,0.321512813
42-461408820000,0.246060426
42-227396550000,0.282010114
42-227396700000,0.265672513
42-317415620000,0.304814553
42-383403330000,0.288983135
42-317415720000,0.285391138
42-317415770000,0.298445639
42-461409280000,0.334751924
42-329427060000,0.313198686
42-227396960000,0.213281162
42-227396950000,0.211709566
42-317416320000,0.313458875
42-317416400000,0.292155042
42-227397230000,0.298956916
42-317415970000,0.312136868
42-227397420000,0.30354814
42-329427830000,0.289681365
42-173379430000,0.33318994
42-383403920000,0.26813796
42-383403970000,0.288870616
42-227398040000,0.290749407
42-227398070000,0.307449185
42-135436310000,0.218983519
42-317418600000,0.26082752
42-033324980000,0.295587705
42-227398850000,0.289812369
42-329430000000,0.171733511
42-329430110000,0.292583747
42-317420140000,0.282643308
42-173380770000,0.314297051
42-317420070000,0.261875116
42-227400010000,0.280806515
42-383405310000,0.336586922
42-317420380000,0.325235196
42-317420930000,0.306301838
42-227400540000,0.382109823
42-227400740000,0.255690928
42-317421990000,0.289087461
42-329432800000,0.335482654
42-461411600000,0.253790705
42-461411560000,0.335531915
42-329432860000,0.293706312
42-235364180000,0.305971751
42-383405940000,0.271546097
42-383406300000,0.36260968
42-329432980000,0.412853091
42-317422710000,0.283823066
42-317423180000,0.27491998
42-329433100000,0.333979019
42-317422750000,0.283005081
42-003481060000,0.2966467
42-329433110000,
42-227401870000,0.296279393
42-227402480000,0.280394126
42-003480970000,0.306754233
42-317425020000,0.315872589
42-227403040000,0.29450383
42-173382240000,0.327077087
42-383407520000,0.307905716
42-317426290000,0.242149548
42-383407840000,0.269214968
42-383408070000,0.257453926
42-383408120000,0.27011963
42-383384490000,0.308925061
42-329395020000,0.302130452
42-329406250000,0.274183261
42-383384680000,0.302235682
42-383408150000,0.320124462
42-329438330000,0.354293111
42-227404500000,0.24824862
42-227404790000,0.314123078
42-461413810000,0.334844563
42-383408310000,0.334545317
42-317427800000,0.28225411
42-329439410000,0.288872791
42-329439580000,0.322966262
42-317428970000,0.319456149
42-135437600000,0.119899864
42-383408640000,0.310471482
42-227407400000,0.279611402
42-461415290000,0.350380654
42-317431540000,0.299571366
42-329443700000,0.288326602
42-317432300000,0.182684071
42-227408130000,0.177191838
42-227408370000,0.272824082
42-461415990000,0.272652078
42-329445620000,0.283138418
42-173384060000,0.37028378
42-227409130000,0.276237845
42-317433900000,0.300560138
42-033323840000,0.307509641
42-173361480000,0.384735768
42-383391010000,0.330132269
42-461396650000,0.184087001
42-105422020000,0.318677575
42-461397610000,0.306618131
42-317391050000,0.384682793
42-235355090000,0.357166828
42-235354720000,0.31267667
42-317398450000,0.328880218
42-003473450000,0.304859174
42-329389850000,0.170474388
42-105418900000,0.330875102
42-173368330000,0.276129328
42-105422270000,0.315401333
42-105417310000,0.339449066
42-165382030000,0.32114087
42-235352820000,0.272257996
42-383393850000,0.330636113
42-461404260000,0.232768581
42-461405020000,0.320964463
42-105417430000,0.35642112
42-135423690000,0.273087668
42-383388730000,0.314982048
42-227387530000,0.281493804
42-227389600000,0.284196745
42-317406370000,0.28826505
42-383392880000,0.294838394
42-235349910000,0.312612191
42-461395330000,0.270076381
42-329404350000,0.268717889
42-235351110000,0.331590807
42-329403890000,0.25448254
42-329395920000,0.296796704
42-383393480000,0.346101396
42-461400580000,0.296107132
42-317389280000,0.29901732
42-329396810000,0.359024859
42-235354920000,0.289166056
42-317401700000,0.289636928
42-105419640000,0.367550514
42-383385110000,0.303714947
42-329404770000,0.273554028
42-329391260000,0.252779528
42-033322390000,
42-329386750000,0.319614782
42-105420110000,0.33256813
42-317389370000,0.292923311
42-235354080000,0.295345155
42-383388320000,0.352153211
42-173362260000,0.31471896
42-105415970000,0.333143885
42-329398760000,0.299751866
42-105419170000,0.356544056
42-461402130000,0.292846726
42-461397640000,0.249292852
42-235349800000,0.313581553
42-105422860000,0.319119759
42-173374660000,0.335852844
42-227388360000,0.273511018
42-227389050000,0.293452925
42-329411780000,0.275394396
42-329412040000,0.236053457
42-383391820000,0.310025619
42-383395600000,0.333839173
42-383396360000,0.325011897
42-383396870000,0.327028351
42-329390840000,0.300846141
42-235360040000,0.345876243
42-383389940000,0.314266881
42-461405440000,0.259072213
42-329415710000,0.291873157
42-383398290000,0.356900121
42-329416030000,0.189511413
42-317407320000,0.324769613
42-227390910000,0.326515751
42-003475290000,0.289671951
42-115337480000,0.289352383
42-135435190000,0.189813129
42-105423990000,0.354088337
42-461406030000,0.25726998
42-461406090000,0.342818804
42-383399000000,0.328653244
42-329417660000,0.250415454
42-317408970000,0.313159859
42-383399480000,0.370847114
42-383399770000,0.314157402
42-317409940000,0.2931097
42-329419440000,0.280427321
42-317410020000,0.299222296
42-173377130000,0.291378576
42-329419850000,0.285428791
42-461406610000,0.311370928
42-329418980000,0.310743115
42-317410820000,0.290314746
42-317410660000,0.306248066
42-329420570000,0.320884064
42-461407200000,0.311788159
42-329420610000,0.279564727
42-317411230000,0.280801325
42-317411260000,0.28455836
42-173377530000,0.313706337
42-317411590000,0.275248804
42-173378040000,0.31342647
42-329421820000,0.331047654
42-173377790000,0.336907834
42-235362410000,0.31410432
42-317412330000,0.270883475
42-317412340000,0.289705179
42-329421090000,0.175726665
42-329422710000,0.2755649
42-383401620000,0.305023457
42-003477220000,0.280479532
42-329423110000,0.322732245
42-227395170000,0.282892813
42-461407850000,0.32256443
42-317413620000,0.267055193
42-317413760000,0.303951133
42-317413710000,0.309802693
42-227395630000,0.327311685
42-461408260000,0.317276015
42-383401900000,0.29216335
42-329424420000,0.325551616
42-235362720000,0.335460336
42-329425110000,0.177883444
42-173378860000,0.338722103
42-329425120000,0.292603486
42-033324720000,0.317666774
42-461408380000,0.230096403
42-317415210000,0.327795465
42-383403390000,0.27535123
42-461409250000,0.258452528
42-033324820000,0.297149495
42-329427070000,0.258800593
42-227397090000,0.290811607
42-329427430000,0.271538044
42-461409520000,0.250308132
42-329427790000,0.343216591
42-317417390000,0.325525949
42-329427910000,0.291312121
42-461409460000,0.303071931
42-329428640000,0.282647975
42-317418010000,0.29831418
42-461409820000,0.26879875
42-317418280000,0.308006735
42-227398290000,0.271767811
42-173379880000,0.283253622
42-135436330000,0.191627357
42-227398490000,0.235929968
42-329429900000,0.301499553
42-227398830000,0.289807911
42-329430030000,0.319106918
42-317419520000,0.298922568
42-227399420000,0.300638228
42-317420260000,0.27214574
42-383405150000,0.275043295
42-317419810000,0.339259989
42-227400060000,0.294117265
42-173381080000,0.329999757
42-235364040000,0.310215692
42-383405680000,0.328632752
42-227400960000,0.312775371
42-461411450000,0.246460321
42-329432230000,0.32657728
42-383405670000,0.281298098
42-317422400000,0.390231058
42-227401610000,0.230940561
42-329433400000,0.331087192
42-329433740000,0.296531599
42-383406630000,0.333283158
42-317423390000,0.317896128
42-227402270000,0.298178279
42-227402340000,0.299208614
42-461411960000,0.255584988
42-317423560000,0.298457425
42-003481190000,0.281461624
42-317423810000,0.272084178
42-317424200000,0.312004166
42-227402590000,0.290857662
42-317423900000,0.282197787
42-227402620000,0.289802421
42-383407040000,0.281099044
42-329435860000,0.198616179
42-173381940000,0.2935529
42-173381920000,0.279691289
42-317424830000,0.301509328
42-329436250000,0.308746694
42-227403030000,0.303956091
42-329436920000,0.292994518
42-227403190000,0.29767371
42-329437160000,0.299942839
42-173382400000,0.27881642
42-461413240000,0.284808915
42-383407990000,0.261144427
42-329438190000,0.317089853
42-317426690000,0.281767964
42-501372340000,
42-003482000000,0.271758504
42-317427380000,0.274878337
42-317427370000,0.272195213
42-329439330000,0.335950415
42-329439320000,0.337186898
42-317427930000,0.293397501
42-003482090000,0.268878198
42-461414050000,0.257646748
42-329439910000,0.284419426
42-003482180000,0.279978751
42-227405230000,0.319093148
42-227405250000,0.250095148
42-461409300100,0.272344731
42-317427040100,0.186424062
42-317428640000,0.309535943
42-227405830000,0.302820323
42-317428940000,
42-317428960000,0.278360157
42-317429360000,0.28502961
42-329441950000,0.29446924
42-173383430000,0.285228287
42-173383530000,0.321848146
42-227407070000,0.260165617
42-329443010000,0.274632347
42-461415280000,0.283859056
42-317431330000,0.281260062
42-329443950000,0.261453385
42-317431860000,0.307130518
42-461415530000,0.269801271
42-329444280000,0.307127445
42-173383830000,0.287515975
42-317432670000,0.173520081
42-317432720000,0.182850312
42-329445480000,0.173437272
42-383409890000,0.348513927
42-227410910000,0.248105639
42-235351380000,0.360072966
42-173363370000,0.317929291
42-329393620000,0.288806759
42-105423130000,0.328349625
42-461403260000,0.315146041
42-461403600000,0.351014121
42-461402400000,0.152628533
42-461402580000,0.25853336
42-461402940000,0.238884728
42-461404230000,0.258266134
42-173368180000,0.376208554
42-329402150000,0.325385071
42-105415250000,0.342699341
