Well_ID,TotalOrganicCarbon_WTPCT
42-317421030000,1.955588822
42-227400460000,1.603811732
42-329431960000,1.8115659
42-227400700000,1.860746414
42-383405590000,1.484101767
42-383406050000,1.173335344
42-383405900000,1.680719938
42-317422640000,1.477429612
42-227401290000,1.581186761
42-329434610000,1.978547086
42-329435770000,1.805920791
42-173381970000,2.403276433
42-329436190000,0.995576493
42-227403080000,1.120953979
42-317425190000,1.3167976
42-317425700000,1.803556292
42-227404110000,2.064136887
42-329438370000,1.757698359
42-227404690000,1.949964325
42-135437420000,1.293706633
42-329440310000,1.601010454
42-003482360000,1.734360407
42-173383130000,2.0935216
42-317429630000,2.177078671
42-329441790000,0.91060174
42-329442320000,1.9910057
42-317430480000,2.780578095
42-317431680000,1.788002048
42-317431770000,1.491964382
42-227407670000,2.354746065
42-003482940000,1.1262243
42-461415950000,1.715936524
42-003483080000,1.440572583
42-329446680000,1.531983138
42-329447490000,3.3710117
42-317434900000,1.386417527
42-227411060000,0.70305884
42-227411330000,0.803621113
42-227411680000,1.363471
42-135438150000,1.0449553
42-329450580000,2.0070868
42-227412380000,2.1135576
42-105414970000,1.9472957
42-383393880000,2.251743636
42-461400490000,2.4387148
42-235354440000,1.395233353
42-461400520000,2.024169547
42-329403830000,1.3993564
42-033324040000,2.337709355
42-235351370000,1.940005788
42-317389800000,2.1555358
42-383395210000,2.294895191
42-329400070000,1.153967228
42-105414700000,1.289938
42-329404750000,2.232732274
42-173363780000,2.002560588
42-329389110000,1.776922225
42-461391820000,1.51599885
42-329389990000,2.214308744
42-235357650000,2.201613895
42-317401160000,1.768801244
42-461384560000,1.43678156
42-235354250000,1.393312853
42-235358190000,2.362022436
42-235351590000,2.188974411
42-105412570000,2.093756475
42-383386310000,1.836849062
42-317401840000,1.623162381
42-003470460000,1.57112688
42-461400040000,1.418490217
42-105421190000,1.7118162
42-105422840000,1.6554971
42-383388330000,1.73357395
42-383380740000,1.832818109
42-461394040000,2.013780244
42-383385370000,2.352188312
42-461387800000,1.4943324
42-003473260000,1.946732909
42-235351350000,2.168527741
42-235346660000,2.020746726
42-383387060000,2.246914637
42-173371070000,1.248363224
42-383393580000,1.547025085
42-329389330000,0.752841678
42-383393410000,2.201060857
42-383380830000,1.717681018
42-235351620000,2.27768275
42-317394660000,1.6602136
42-461389690000,1.5226686
42-461393720000,0.546607591
42-235348150000,2.01782252
42-329401330000,1.605234583
42-105414600000,1.4428174
42-227387180000,2.375513967
42-227387280000,1.693309824
42-227389750000,1.4399446
42-317404530000,1.682253463
42-329403480000,1.3224443
42-329407970000,2.0832705
42-461404650000,2.3175185
42-461405040000,1.504145679
42-235351390000,1.985042908
42-317400210000,2.1703093
42-329403550000,1.379049706
42-235348960000,2.095768
42-329399120000,2.394740925
42-235348820000,2.35141772
42-383382320000,1.795581037
42-105414260000,1.794101562
42-383386250000,1.878805719
42-383394190000,1.918351619
42-105413970000,2.030726555
42-461402020000,1.396295038
42-105415260000,1.575579025
42-105417580000,1.953562261
42-383384690000,1.7272058
42-329394400000,1.517628725
42-227377220000,2.082218863
42-461384540000,1.292267347
42-383393280000,2.332811667
42-173373490000,2.428397143
42-227388650000,0.978503096
42-461402480000,1.1341495
42-329403030000,1.510397745
42-329405180000,2.295670076
42-329406980000,1.329859311
42-329413880000,1.795672842
42-329413990000,1.678376412
42-317405360000,2.583544
42-329403090000,1.913011542
42-329409100000,1.6814351
42-329409250000,1.0614916
42-105418860000,2.027665411
42-383397400000,1.879975357
42-383396440000,1.577373195
42-235354100000,1.336312087
42-329402660000,1.425989761
42-235354850000,1.523739144
42-105416610000,1.670791894
42-105418960000,1.693539641
42-105419530000,1.424249778
42-173368230000,2.10695438
42-461400880000,1.772354211
42-105422300000,1.598476707
42-227386650000,2.225351876
42-329390240000,1.906088753
42-461404330000,0.804340988
42-461399670000,2.148306
42-461402810000,2.1259956
42-173375260000,1.610329543
42-383396060000,1.812832278
42-317406850000,1.892234906
42-227390130000,2.353255057
42-383398210000,2.114649137
42-105423740000,2.20930335
42-227390450000,1.868292275
42-461405560000,2.463077948
42-317406780000,1.421142323
42-329415680000,1.738583562
42-317407880000,1.727386994
42-227391070000,1.762585209
42-329416900000,1.870445017
42-317408430000,1.26816014
42-329417300000,1.6065449
42-173376120000,2.21383123
42-461406190000,1.634646435
42-235362030000,1.957264417
42-461406220000,1.634646435
42-105424130000,1.583429194
42-329418500000,1.42425287
42-317409410000,1.981917765
42-329418820000,1.51107787
42-317409590000,1.553233943
42-317409710000,1.465119
42-329419030000,2.192547548
42-329419680000,2.1879394
42-329419750000,2.1738544
42-227392930000,1.148720879
42-329419840000,1.916382929
42-461406900000,1.7958029
42-227393190000,2.031347787
42-383400400000,2.068319426
42-317410610000,1.886899871
42-329420330000,1.140060897
42-329420620000,1.934355855
42-329420700000,1.878966377
42-383400640000,1.735292037
42-329421630000,1.620379033
42-317411680000,1.93195222
42-227394140000,1.144726091
42-227394230000,1.822936535
42-227394250000,0.74440424
42-235362400000,2.168675777
42-227395180000,2.483897871
42-003477610000,1.386784117
42-173378340000,2.602067881
42-317413060000,1.947322006
42-383401760000,2.0147435
42-461407770000,2.636337383
42-003477660000,2.092703771
42-227395350000,2.484064838
42-227395380000,1.614842809
42-461408040000,1.181756372
42-329424440000,1.990801324
42-317413580000,2.054187916
42-329424680000,1.968988497
42-227395980000,2.300000656
42-329423760000,1.837025918
42-317414250000,1.95704657
42-317414400000,1.648542235
42-227396230000,1.192650509
42-383402810000,2.12355785
42-383402900000,2.8870845
42-329425630000,1.941228608
42-317414330000,1.26064515
42-461408640000,1.80377337
42-461402680000,2.257854659
42-461402910000,1.302941625
42-461403080000,1.29856388
42-383402080000,2.095845
42-329426120000,1.901681428
42-317415130000,2.3075195
42-383403060000,2.125304133
42-317415300000,1.012635274
42-329426420000,1.397966646
42-329426450000,2.0963955
42-329426480000,1.838848309
42-329425200000,1.466901652
42-329426560000,1.823119712
42-235363120000,1.420440165
42-317416010000,1.726854814
42-227397120000,1.611821214
42-317416470000,1.5106837
42-329426700000,1.9565402
42-461409600000,2.05479732
42-329427970000,2.330595371
42-317417260000,1.916946491
42-461409430000,2.313402739
42-235363300000,1.7962235
42-317416830000,1.467461196
42-329427620000,2.333712388
42-461409480000,2.3474842
42-317417760000,2.307941228
42-173379730000,2.480655032
42-461409760000,1.09587075
42-227397990000,1.378835192
42-173379960000,1.8849967
42-317418270000,1.784713841
42-317418200000,1.339157008
42-461410030000,2.31008343
42-329429500000,2.137242233
42-329429480000,1.284952065
42-329430280000,2.2187836
42-227399630000,2.146216
42-461410660000,1.47100497
42-173380830000,2.090526891
42-173380870000,2.092584405
42-317420700000,2.1700172
42-235363790000,2.430979314
42-329431180000,2.267642767
42-173380750000,2.423980864
42-235363870000,2.127264181
42-173381040000,2.556534791
42-461411050000,2.290117665
42-329431280000,1.852336359
42-227400640000,2.075560974
42-227400710000,1.8656935
42-115337930000,1.5537862
42-227400970000,2.462295844
42-317421920000,1.441818656
42-329432470000,1.18364564
42-227401410000,2.023456325
42-383406100000,1.904118387
42-227401700000,1.771605771
42-329433690000,1.306636
42-317422860000,2.010278935
42-329432970000,1.8637789
42-329433040000,2.374579
42-317422530000,1.401489483
42-317422540000,1.719380557
42-227402380000,2.132208347
42-317423980000,1.598984506
42-329435320000,1.245676479
42-317424430000,1.4520605
42-317424410000,1.637686688
42-329435340000,2.503398291
42-317424850000,1.627212464
42-329436420000,2.3605065
42-317424990000,1.340549371
42-461412960000,1.923248675
42-461412830000,1.419088565
42-329437410000,2.388161718
42-383407730000,1.6715163
42-329437830000,1.689484486
42-329437780000,1.173051535
42-461413670000,2.4494196
42-227404620000,1.595031079
42-329439340000,1.519410639
42-329439460000,2.065427124
42-329439730000,2.091494104
42-461414090000,1.345100057
42-329439770000,1.719026096
42-317428010000,0.560274186
42-173362720000,2.511192325
42-135433930000,1.116023213
42-329439970000,1.332367057
42-329440190000,0.845316394
42-105421800100,2.074455043
42-461400410100,1.953573082
42-317428500000,1.404248368
42-317428750000,2.079852986
42-329440690000,1.8401993
42-317428710000,2.145412719
42-227405960000,1.983671032
42-329441390000,1.253815794
42-461415070000,1.4439257
42-227406660000,1.851352052
42-461415130000,1.948719177
42-383408790000,1.915802109
42-227407330000,1.004612984
42-317431100000,2.079726455
42-227408070000,1.068426352
42-329445020000,1.533692955
42-317432900000,1.4962215
42-317433260000,2.0049193
42-317433610000,1.8007617
42-173384170000,1.795879527
42-329446510000,1.091027939
42-317434060000,2.429845283
42-329446840000,2.1658769
42-329447350000,2.3837237
42-329447240000,1.137284623
42-329448700000,1.9430913
42-461417980000,1.138441
42-383410110000,1.4683257
42-317435910000,1.6293426
42-329449610000,1.9290425
42-329449720000,1.9290425
42-461418270000,0.562038
42-317436800000,1.59008
42-383410370000,1.2775668
42-105421370000,1.557940525
42-235358850000,1.417360753
42-173340540000,2.425976643
42-003456380000,1.735690537
42-383380690000,1.4766381
42-461403810000,1.579389814
42-461403950000,1.483437881
42-329390590000,1.956512364
42-329400680000,2.2243905
42-461396690000,1.374740763
42-317393960000,2.226467056
42-235349570000,2.18210279
42-235348970000,2.092253105
42-105414610000,2.285809559
42-317392760000,1.768837975
42-383395860000,1.403442583
42-003451430000,1.789309544
42-329403230000,1.558799969
42-383397000000,1.882961359
42-383397140000,2.266013065
42-383389010000,1.6122915
42-383396270000,1.373464604
42-461399060000,1.1869365
42-461403090000,1.465284553
42-461404450000,1.224171133
42-173361030000,1.535126594
42-383387200000,2.12898734
42-105418070000,1.901151878
42-003472020000,1.545741033
42-003458230000,1.785911994
42-329391400000,0.814425555
42-329395090000,1.928047273
42-461400420000,1.669477088
42-329399590000,1.457389071
42-003473140000,1.958867675
42-173373660000,1.835689335
42-227388740000,1.7017574
42-235361380000,1.4246116
42-317405950000,1.984020915
42-329406460000,1.874315
42-329406900000,1.425762883
42-329409190000,1.831054041
42-329411750000,1.899032713
42-329411890000,1.25562886
42-383379950000,1.5909126
42-383388470000,1.841214
42-383397630000,1.628691242
42-461399860000,2.1607075
42-227386170000,0.935019787
42-105419940000,2.020824625
42-329395800000,1.155367557
42-383393630000,2.052010747
42-329401280000,1.298556438
42-105411420000,2.013026389
42-317402080000,1.262639921
42-235349870000,1.8518963
42-329400970000,2.3631821
42-235352540000,2.024125163
42-235359000000,2.14000266
42-461398700000,1.19258685
42-329403920000,2.181924248
42-235349690000,2.078843768
42-461387610000,1.659762083
42-235349320000,2.089453156
42-105413120000,1.989556725
42-105413390000,2.2457903
42-383385980000,2.087024589
42-235356910000,2.225883867
42-383387170000,1.757681565
42-329393330000,1.3234286
42-461405230000,1.738083627
42-105423170000,2.258820087
42-317403550000,1.259183589
42-317403530000,1.275368075
42-461397660000,1.74051695
42-383382690000,1.665190762
42-235359550000,2.252721667
42-173369000000,1.304808333
42-173373190000,1.667166233
42-227389810000,2.108369967
42-329413570000,2.160435365
42-173368940000,2.0433216
42-227387610000,2.017919
42-227388980000,1.629614071
42-235350100000,2.0483737
42-317404920000,1.546747974
42-329406530000,2.01542
42-329407560000,1.98796775
42-329413270000,1.366391281
42-317405000000,1.556313218
42-329392650000,1.7824318
42-329405680000,1.54088275
42-329407010000,2.125465639
42-329408760000,1.598170167
42-329410550000,1.588714879
42-329404590000,1.96133731
42-329409610000,2.508789563
42-329411880000,1.494734191
42-329412380000,1.583771609
42-329413520000,2.147395
42-383377470000,1.5264993
42-383396370000,2.189006326
42-383397410000,2.125651223
42-383385470000,1.32781945
42-383386960000,2.3522768
42-383396550000,1.581314667
42-383376920000,1.5523834
42-383380060000,1.9470348
42-383389380000,2.3025773
42-383395870000,2.116978725
42-383397570000,2.150403
42-383384140000,1.966964
42-329393550000,1.430113363
42-383383470000,2.427832844
42-235359670000,1.583931609
42-003463780000,1.344978525
42-227380010000,1.252983855
42-235354220000,1.78014707
42-105415630000,1.903821376
42-317403030000,1.955440241
42-461392100000,1.332076978
42-317401960000,1.63945758
42-173363650000,1.5650693
42-383394400000,1.975181881
42-173373390000,2.119002721
42-227387340000,2.26111687
42-383393950000,1.826212063
42-227386060000,1.518336661
42-235356630000,1.65649036
42-383390530000,2.013670653
42-329398190000,1.885711878
42-461392280000,1.018693958
42-105418190000,1.586570417
42-105420610000,1.560212125
42-227388000000,1.635430219
42-227386410000,2.3997955
42-461402160000,1.503079
42-461391240000,1.443229012
42-235359680000,1.415633761
42-235350700000,2.29973
42-461390870000,1.152443347
42-317404150000,1.808159519
42-329409020000,1.947246217
42-329413930000,1.809720618
42-329414220000,1.565774729
42-329399580000,1.2014892
42-329408900000,1.452511745
42-329409380000,1.1369007
42-329409720000,1.53663421
42-329411100000,1.474322233
42-383389230000,1.5909126
42-383396180000,1.9420304
42-383397900000,2.070054582
42-383397920000,1.374647213
42-383387260000,2.0250483
42-383396350000,1.815444418
42-383389740000,1.6345706
42-383390440000,2.096558
42-461404080000,0.867132377
42-235350660000,2.160962191
42-329400720000,1.412007388
42-383384710000,2.2833047
42-329398670000,0.988396441
42-227386140000,0.931212827
42-329394830000,1.548932991
42-173369870000,0.963999655
42-431334060000,0.597182977
42-235349740000,2.098226553
42-317402190000,1.426152411
42-329387960000,1.502514427
42-383381380000,1.76001865
42-235350530000,1.524344279
42-329401030000,1.452973659
42-383394000000,2.017068841
42-461393640000,1.606146812
42-317390370000,1.431693454
42-383377740000,2.0561535
42-115336780000,1.84685452
42-383381680000,2.006917788
42-317398630000,1.666526425
42-329400180000,1.882116467
42-235350960000,2.103775142
42-329385120000,0.70843289
42-329387750000,2.392954875
42-383388560000,2.333219271
42-461384990000,1.8816156
42-317391120000,1.430162058
42-317394130000,2.605763247
42-317394610000,1.6602136
42-329399830000,2.153330295
42-105412340000,2.050913933
42-033322490000,2.173984913
42-329401850000,1.76233088
42-383390140000,2.185713767
42-461388390000,2.020338378
42-173369690000,1.270638654
42-461393220000,1.440220127
42-383385450000,2.285562394
42-461398510000,1.219540318
42-383388300000,1.668011807
42-173364280000,1.6297905
42-227386460000,0.957187969
42-317392240000,1.937189623
42-105415790000,1.620227375
42-105416120000,2.181234771
42-173372190000,2.096438605
42-235358760000,2.231647589
42-383383990000,2.2924938
42-235358170000,1.79891975
42-383392980000,2.151253278
42-105422280000,2.088394789
42-383396280000,1.99571
42-227390020000,2.043611407
42-227390080000,1.4776048
42-329415280000,1.607277417
42-329415300000,2.255807969
42-383397970000,0.948871602
42-003475170000,1.4739734
42-329416220000,1.722131815
42-173375510000,2.054252496
42-173375700000,2.614521538
42-173375940000,2.150775645
