UID,Calc_Dist
42-383404050000,640.229861
42-383404720000,1590.319272
42-383405080000,479.515758
42-383405090000,486.3243392
42-383406240000,1337.183813
42-383406620000,448.6219324
42-383406680000,551.0555767
42-383406830000,335.7154276
42-383407080000,1737.456644
42-383407330000,894.8030085
42-105412510000,869.4166645
42-105412960000,1283.145014
42-105413550000,702.8684548
42-105414050000,1454.066155
42-105415550000,1726.208444
42-105415680000,947.8690145
42-105415820000,893.0032875
42-105416650000,779.1512485
42-105416710000,765.1720942
42-105417090000,644.913991
42-105417140000,1065.494636
42-105417180000,584.3547599
42-105417400000,992.8304923
42-105418270000,1407.526964
42-105418470000,660.3591162
42-105418690000,908.083149
42-105419190000,1054.018867
42-105420040000,1663.638386
42-105420100000,1521.80485
42-105420170000,733.1076114
42-105420790000,1547.221083
42-105420860000,703.6627515
42-105420970000,698.2751683
42-105421340000,764.8093707
42-105421730000,1388.510869
42-105423170000,1539.11302
42-105423570000,1534.412684
42-115337340000,863.1511192
42-227387730000,823.9332669
42-461399010000,791.2028462
42-461399290000,394.4071282
42-461399610000,1429.382768
42-461399620000,723.7111675
42-461399700000,886.4330353
42-461399770000,1528.942763
42-461400000000,719.8397186
42-461400150000,1326.226624
42-461400600000,821.5976648
42-461400720000,1059.504934
42-461400890000,630.095709
42-461401300000,1571.250527
42-461401510000,1211.579915
42-461401940000,860.2271461
42-461402120000,920.3863058
42-461402490000,2432.951695
42-461402600000,650.5085585
42-461403010000,679.9076475
42-461403180000,958.3788324
42-461403290000,534.121353
42-461403300000,682.2677713
42-461403690000,451.8817467
42-461403700000,1357.524961
42-461403760000,815.3933649
42-461403900000,680.0778755
42-461404160000,926.0077811
42-461404410000,871.6872011
42-461404520000,1006.140947
42-461404550000,983.4235903
42-461404690000,1049.942583
42-461405720000,1365.509257
42-461405800000,701.7963192
42-461406070000,439.4246423
42-461406530000,1208.500269
42-461406650000,542.9598029
42-461406680000,1756.724391
42-461406700000,883.3979367
42-461407200000,873.8405557
42-461407640000,878.2543023
42-461407690000,874.8378287
42-461407780000,888.1510495
42-461408340000,944.9463065
42-461408450000,651.8898962
42-461408530000,623.2148034
42-461408930000,970.1921876
42-461409250000,958.4863413
42-461409340000,1277.669485
42-461409360000,639.688865
42-461409470000,1848.794009
42-461409720000,807.6280842
42-461410070000,676.258304
42-461410510000,721.2353695
42-461410710000,905.5258572
42-461410770000,1307.88252
42-461410920000,536.4332965
42-461411060000,1006.381809
42-461411990000,743.2414716
42-461412050000,837.3565077
42-461412180000,1522.231564
42-461412590000,340.0475861
42-461412650000,879.430118
42-461412660000,1316.941123
42-461412700000,339.2107422
42-461412910000,640.2141381
42-461413620000,904.914769
42-461414060000,1212.464453
42-461414070000,854.536849
42-461414390000,923.3895975
42-105415210000,798.9925843
42-105415230000,2082.198754
42-105416180000,1205.219776
42-105416240000,785.3248842
42-105416640000,781.1060409
42-105416700000,763.8984656
42-105417150000,764.1057289
42-105417290000,705.7565407
42-105418420000,1006.365972
42-105418550000,1381.743096
42-105418720000,1538.372093
42-105418750000,1924.604254
42-105418900000,697.9420345
42-105418970000,1529.571547
42-105419040000,1855.268381
42-105419250000,1533.121838
42-105419340000,741.8910311
42-105419480000,1578.685058
42-105419490000,1909.508253
42-105419500000,1511.828571
42-105419550000,1532.058816
42-105419940000,893.7922467
42-105421200000,1045.359619
42-105421500000,748.063179
42-105421810000,2017.899154
42-105423440000,1501.049703
42-105423470000,1537.617023
42-105424110000,1504.32893
42-173361030000,599.9575523
42-135436350000,662.0663568
42-115337440000,753.3087541
42-329355300100,1625.056868
42-413328620000,1771.206713
42-173341860000,1301.082288
42-173343690000,1328.79268
42-173355440000,1515.980726
42-173359240000,2274.356106
42-173363400000,640.6873953
42-173364510000,544.0300248
42-173366270000,2017.25962
42-173367070000,1232.024847
42-173367250000,482.5156288
42-173368410000,580.0630375
42-173368590000,332.7293337
42-173371330000,612.3439771
42-173371830000,1087.892847
42-173371960000,665.8679962
42-173372120000,1172.350639
42-173372480000,811.6908652
42-173372890000,956.7816556
42-173372930000,899.6231371
42-173373030000,987.1582055
42-173373070000,952.6019158
42-173373080000,1091.305434
42-173374050000,823.935866
42-173374580000,391.9821359
42-173374660000,408.2186235
42-173374690000,600.3599836
42-173374720000,957.786215
42-173374970000,342.3369159
42-173375040000,1192.981477
42-173375490100,702.879242
42-173375510000,582.3126589
42-173375640000,429.431446
42-173375760000,945.6928016
42-173376160000,922.7661454
42-173376250000,628.8423853
42-173376680000,333.8876991
42-173376860000,707.0139103
42-173376990000,983.3973726
42-173377150000,707.0116957
42-173377180000,317.1802498
42-173377390000,338.5362801
42-173377420000,430.5003038
42-173377480000,583.5090301
42-173377530000,571.1993681
42-173377930000,796.1106026
42-173378020000,866.2549716
42-173378070000,677.877393
42-173378380000,759.4611168
42-173378390000,744.2743403
42-173378890000,631.6317663
42-173378970000,1058.035168
42-173379540000,639.2082144
42-173380120000,677.036919
42-173380520000,1384.917728
42-173380660000,467.3525406
42-173381040000,971.1652262
42-173381310000,462.5754415
42-173381360000,829.2294662
42-173381500000,978.2327028
42-173381690000,1372.539784
42-173382540000,848.0063057
42-173382770000,325.9147015
42-165386060000,1903.482435
42-235351890000,1012.354995
42-173350870000,2249.041943
42-173351420000,762.0006747
42-173354940000,1702.680038
42-173355850000,838.3996531
42-173360730000,758.4438637
42-173360750000,595.1623062
42-173363620000,2288.441467
42-173363780000,351.5408675
42-173364290000,502.3026275
42-173365850000,1288.346584
42-173366030000,1268.288455
42-173367400000,397.7667331
42-173369450000,971.4475184
42-173369710000,329.2136751
42-173369760000,322.2299975
42-173371390000,431.2735366
42-173371550000,687.6277026
42-173371660000,500.2574527
42-173371920000,681.7551043
42-173372990000,693.9973706
42-173373390000,920.2947302
42-173373670000,677.3708879
42-173374150000,805.4772066
42-173374170000,387.3137993
42-173374350000,864.3314857
42-173374670000,2494.171961
42-173375000000,1261.063507
42-173375220000,340.6797519
42-173375330000,651.0087551
42-173375370000,621.5550179
42-173375860000,466.3309551
42-173375940000,503.2824603
42-173376150000,399.4863955
42-173376200000,352.9880706
42-173376580000,1010.030507
42-173376630000,905.7738116
42-173376800000,588.2742815
42-173377200000,341.7690174
42-173377470000,569.5006233
42-173377640000,307.767559
42-173379210000,458.9468275
42-173379600000,792.8108091
42-173379720000,478.0391823
42-173379860000,661.3000086
42-173379930000,889.0805349
42-173380000000,680.1825097
42-173380440000,661.2533749
42-173380700000,930.4540725
42-173380730000,634.1561149
42-173380840000,659.3260887
42-173381110000,493.4108832
42-173382430000,1344.343321
42-173382510000,849.2133261
42-461343480100,2344.168846
42-227382570000,735.1303397
42-227384830000,834.7626338
42-227385570000,1454.310465
42-227387540000,325.1367606
42-227387550000,498.084117
42-227387560000,987.6917555
42-227387590000,737.3668676
42-227387720000,1754.195624
42-227388050000,633.2733956
42-227388070000,944.6031191
42-227388540000,660.1775717
42-227388560000,469.6073131
42-227388570000,644.7125182
42-227388590000,573.9969137
42-227389000000,989.6085034
42-227389320000,1024.977531
42-227389740000,658.3838376
42-227389940000,853.0391632
42-227390080000,805.0629559
42-227390090000,664.4596711
42-227390760000,953.0939492
42-227391520000,1009.001232
42-227391530000,1978.78351
42-227391540000,1753.126484
42-227391630000,647.1769836
42-227391720000,1210.8318
42-227391790000,1350.756919
42-227391880000,645.2696477
42-227392180000,681.112045
42-227392440000,550.7187042
42-227392700000,497.4764048
42-227392970000,1115.993411
42-227394210000,713.9481381
42-227394260000,979.9042767
42-227394290000,835.5006725
42-227394590000,647.5669805
42-227394980000,1057.836881
42-227395140000,379.2092588
42-227395380000,574.9804418
42-227395490000,670.8936119
42-227396250000,652.6708664
42-227396330000,453.6467257
42-227396440000,646.5510378
42-227397020000,532.7754841
42-227397320000,665.7583534
42-227397620000,1073.305438
42-227397830000,660.5628833
42-227397950000,395.9336772
42-227398060000,499.7400111
42-227398380000,673.7068346
42-227398520000,703.5028114
42-227398970000,814.6142822
42-227399310000,831.3789254
42-227399510000,627.0099601
42-227399570000,467.8224611
42-227400010000,2439.441304
42-227400160000,986.4074424
42-227400280000,615.491221
42-227400400000,334.2733592
42-227400410000,501.5605456
42-227400440000,505.0707643
42-227400630000,746.768168
42-227400660000,874.3317967
42-227400780000,437.0267155
42-227401090000,596.296321
42-227401250000,413.4401414
42-227402550000,978.0170745
42-227402810000,580.1947911
42-227403090000,1326.370045
42-227403180000,681.0408603
42-227403290000,333.0160335
42-227404200000,663.4648489
42-227404510000,643.3554623
42-227405100000,1301.649111
42-227405240000,1002.939476
42-227405410000,610.9235296
42-227405480000,445.9539231
42-227406220000,1185.046773
42-383373160000,1735.454718
42-383373740000,2328.82055
42-383375940000,1058.83275
42-383376600000,1230.833537
42-383376690000,599.4137359
42-383377580000,737.9215373
42-383378280000,1188.353096
42-383382260000,1264.707611
42-383382440000,1237.237624
42-383382610000,1111.060202
42-383382710000,451.5588
42-383383530000,1354.532091
42-383383880000,833.2869777
42-383383900000,860.9198586
42-383383970000,1427.724628
42-383384050000,817.8277817
42-383384160000,630.3935694
42-383384400000,682.7250503
42-383385460100,1095.868284
42-383385930000,887.4613946
42-383386770000,739.205219
42-383386930000,1133.181509
42-383387180000,1156.307361
42-383388100000,486.8276834
42-383388570000,990.1031095
42-383388680000,1251.908127
42-383391010000,733.1539491
42-383391170000,782.9103247
42-383391840000,1378.612463
42-383391880000,693.7607626
42-383392100000,330.5711632
42-383393090000,739.6038888
42-383393360000,762.083958
42-383393690000,834.5571544
42-383393800000,328.6133611
42-383393950000,324.7339034
42-383394140000,706.7407881
42-383394150000,683.1096374
42-383394230000,661.5973336
42-383394240000,686.760263
42-383394720000,935.0897574
42-383395010000,1224.815202
42-235348570000,584.5801345
42-235348790000,665.8548945
42-235348980000,796.439725
42-235348990000,804.9631642
42-235349930000,648.4770665
42-235350110000,1602.304052
42-235350640000,1537.608349
42-235350750000,1314.048279
42-235350800100,860.1358262
42-235351470000,986.8745675
42-235351940000,796.0042005
42-235353560000,855.3705775
42-235353660000,770.8629837
42-235354590000,1427.961494
42-235354940000,1933.48614
42-235356360000,412.9272913
42-235357780000,1820.514919
42-235359390000,425.5554351
42-235360060000,898.6109064
42-235361150000,1962.813939
42-235362050000,1410.99682
42-235362100000,340.134236
42-235362600000,1823.594687
42-235362670000,763.1994731
42-235362940000,754.3107115
42-235363040000,659.8613657
42-235363200000,330.1749693
42-235363670000,535.4788637
42-235363680000,976.7770092
42-235363790000,1327.677194
42-235363910000,666.7393155
42-235364180000,1167.229106
42-383395070000,649.7802486
42-383395080000,604.7575157
42-383395550000,891.5079044
42-383395660000,915.1851528
42-383395820000,638.4452433
42-383395890000,1077.16782
42-383396110000,831.6560181
42-383396220000,1909.820444
42-383396250000,581.2184834
42-383396280000,731.510345
42-383396430000,1309.505848
42-383396570000,1130.798526
42-383396590000,1100.273382
42-383396780000,979.1264907
42-383396900000,391.6420343
42-383397470000,403.9543465
42-383397540000,942.3494835
42-383397630000,929.0944505
42-383397940000,819.0685906
42-383397960000,1326.827388
42-383397990000,1094.430713
42-383398020000,655.3516
42-383398100000,448.0016115
42-383398120000,1762.200843
42-383398150000,625.3281584
42-383398560000,1326.476561
42-383398770000,659.516797
42-383399050000,852.6703063
42-383399190000,924.8234559
42-383399210000,908.163963
42-383399310000,1652.003538
42-383399340000,665.1641313
42-383399440000,843.3856115
42-383399550000,1318.3323
42-383399670000,821.6114331
42-383399680000,329.788582
42-383399740000,660.4447373
42-383400290000,1399.185055
42-383400440000,1089.687847
42-383400650000,336.3161206
42-383401260000,387.251196
42-383401330000,493.3845475
42-383401620000,2016.404717
42-383402220000,346.1006904
42-383402380000,331.5128234
42-383403080000,885.2483798
42-383403760000,571.0268536
42-383403900000,1383.045247
42-383405030000,1176.858572
42-383405880000,1045.782464
42-383405940000,1074.046399
42-383405960000,1319.477382
42-383406480000,1990.288144
42-383406660000,1341.85682
42-383407970000,967.183819
42-383408010000,890.0673018
42-383408480000,1014.754415
42-383408630000,856.9293397
42-383408640000,934.3964356
42-461350860100,1573.582778
42-227372410000,746.3614057
42-227375920000,755.1894301
42-227378080000,385.0616215
42-227381360000,1395.151596
42-227381930000,2244.253142
42-227385430000,497.2224778
42-227387410000,634.7819075
42-227388830000,1403.208349
42-227389730000,663.5871315
42-227390120000,661.6978214
42-227390210000,663.0161908
42-227390740000,680.0264313
42-227391160000,646.5555323
42-227391350000,327.0237602
42-227391480000,665.1665335
42-227392020000,1215.129534
42-227393390000,663.5322365
42-227393420000,672.4130534
42-227393430000,671.2183913
42-227393650000,660.9852166
42-227394570000,661.687979
42-227395270000,905.335955
42-227395460000,518.79068
42-227395780000,773.9633064
42-227395800000,746.8238094
42-227396070000,508.4468418
42-227396290000,1319.230487
42-227396460000,329.6022694
42-227396600000,661.3429325
42-227397260000,757.1206373
42-227397310000,1259.799615
42-227397680000,327.0513772
42-227397780000,907.7226884
42-227397890000,334.6424781
42-227398020000,641.0319173
42-227398110000,809.2382713
42-227398270000,642.7664489
42-227398360000,688.6289018
42-227398400000,740.8965562
42-227398690000,840.7790904
42-227399070000,640.2771922
42-227399470000,588.0840393
42-227399760000,321.0110482
42-227399810000,589.2659011
42-227399830000,508.3809318
42-227400110000,597.9233662
42-227400140000,714.7035553
42-227400690000,1003.443793
42-227400820000,831.730501
42-227401080000,630.6094161
42-227401450000,580.2063417
42-227401530000,739.1541103
42-227401600000,1018.628146
42-227402730000,948.7956473
42-227403110000,605.3131808
42-227403350000,828.5834301
42-227403470000,720.3495934
42-227403520000,952.9599486
42-227403530000,1036.565833
42-227403540000,1059.165909
42-227403580000,832.4939524
42-227403790000,1282.902011
42-227403900000,419.1050261
