API_UWI,Unformatted_API_UWI_14,Latitude,Longitude,Latitude_BH,Longitude_BH
42-135-43785,4.21354E+13,31.720137,-102.299486,31.69247014,-102.2920989
42-317-43387,4.23174E+13,32.259766,-101.81756,32.22994294,-101.8072866
42-173-38447,4.21734E+13,31.9327427,-101.6813044,31.899255,-101.6684635
42-383-40964,4.23834E+13,31.40168,-101.53573,31.4283694,-101.5436691
42-383-37489,4.23834E+13,31.237093,-101.604246,31.25907341,-101.6051174
42-235-35432,4.22354E+13,31.126651,-100.94372,31.14752112,-100.9438039
42-173-36634,4.21734E+13,31.912792,-101.772492,31.93331119,-101.77902
42-173-37424,4.21734E+13,31.977764,-101.707855,32.00840942,-101.7177397
42-317-37752,4.23174E+13,32.452347,-102.17204,32.46827331,-102.1770871
42-383-37801,4.23834E+13,31.109158,-101.428642,31.07858942,-101.4291821
42-329-39344,4.23294E+13,31.964312,-102.226989,31.97945967,-102.2302594
42-317-40482,4.23174E+13,32.393982,-101.960372,32.41611482,-101.9672577
42-329-41427,4.23294E+13,31.875949,-101.968428,31.85242407,-101.9613728
42-383-39779,4.23834E+13,31.454071,-101.758713,31.48338304,-101.7678177
42-383-38982,4.23834E+13,31.287349,-101.414144,31.26418176,-101.415405
42-383-38986,4.23834E+13,31.287241,-101.404505,31.26374746,-101.4037355
42-329-38998,4.23294E+13,31.775364,-101.944875,31.79557612,-101.9507484
42-105-41513,4.21054E+13,30.797571,-101.23224,30.82154713,-101.2311394
42-383-38482,4.23834E+13,31.464561,-101.443209,31.48097799,-101.4425811
42-383-38518,4.23834E+13,31.480696,-101.465333,31.45901286,-101.4657276
42-235-35872,4.22354E+13,31.101707,-101.209092,31.12493547,-101.2088178
42-383-39592,4.23834E+13,31.510641,-101.335446,31.48239323,-101.3344471
42-235-36085,4.22354E+13,31.08155341,-101.2546565,31.05879926,-101.2556052
42-383-39801,4.23834E+13,31.5597933,-101.6357986,31.58684408,-101.6442128
42-329-41503,4.23294E+13,32.01010586,-102.0438798,32.02898794,-102.0513645
42-173-37538,4.21734E+13,31.92952,-101.737255,31.95591594,-101.7472576
42-105-42365,4.21054E+13,31.030195,-101.08379,31.0599,-101.0864874
42-461-40538,4.24614E+13,31.535369,-101.993014,31.5502136,-101.9989961
42-383-39833,4.23834E+13,31.49804305,-101.5663223,31.48461729,-101.5632026
42-383-39831,4.23834E+13,31.549963,-101.583832,31.52674751,-101.5765125
42-227-39077,4.22274E+13,32.482452,-101.484238,32.5094478,-101.4936356
42-227-39095,4.22274E+13,32.45871353,-101.5490189,32.43784629,-101.541689
42-173-37563,4.21734E+13,31.773551,-101.727164,31.74457154,-101.7170524
42-173-37576,4.21734E+13,31.7160759,-101.5504074,31.68719268,-101.5408236
42-317-40826,4.23174E+13,32.4408667,-101.9460278,32.45426681,-101.9503367
42-329-41640,4.23294E+13,31.71164,-101.87096,31.68802393,-101.8634832
42-317-40839,4.23174E+13,32.414049,-102.1500852,32.38901856,-102.1437203
42-461-40613,4.24614E+13,31.634643,-102.191572,31.61257351,-102.1819813
42-329-41728,4.23294E+13,31.92744614,-102.1443922,31.95330782,-102.1496424
42-329-41742,4.23294E+13,31.930853,-102.136978,31.9553374,-102.1413078
42-033-32426,4.20333E+13,32.611179,-101.386158,32.63865829,-101.3929357
42-329-41780,4.23294E+13,31.861736,-102.275276,31.83417513,-102.2677085
42-461-40623,4.24614E+13,31.555504,-102.036984,31.5775617,-102.0443925
42-461-40624,4.24614E+13,31.555542,-102.036829,31.57747847,-102.0445511
42-461-40648,4.24614E+13,31.60797,-101.91944,31.5853142,-101.9137041
42-227-39223,4.22274E+13,32.419172,-101.471875,32.39760696,-101.4641879
42-383-39968,4.23834E+13,31.203488,-101.359241,31.17588893,-101.3616974
42-383-39985,4.23834E+13,31.467459,-101.502187,31.44051326,-101.4911302
42-383-39995,4.23834E+13,31.584826,-101.680639,31.60746641,-101.6875728
42-235-36216,4.22354E+13,31.327966,-101.114364,31.35709691,-101.1161508
42-383-40049,4.23834E+13,31.238521,-101.602341,31.21489425,-101.5998692
42-317-41072,4.23174E+13,32.3200769,-101.8145576,32.29052717,-101.8050061
42-317-41147,4.23174E+13,32.350477,-101.975725,32.37113518,-101.9814523
42-461-40717,4.24614E+13,31.403432,-101.78112,31.37657303,-101.7731719
42-329-42143,4.23294E+13,31.712479,-102.117842,31.6908451,-102.1104686
42-383-40062,4.23834E+13,31.287609,-101.697136,31.31781341,-101.6961083
42-227-39405,4.22274E+13,32.191965,-101.442461,32.23123674,-101.4554946
42-235-36231,4.22354E+13,31.150147,-101.099982,31.16940834,-101.1027788
42-033-32444,4.20333E+13,32.62301,-101.458241,32.59637906,-101.4472541
42-329-42176,4.23294E+13,32.065871,-102.244744,32.05284483,-102.2415816
42-173-37812,4.21734E+13,31.750657,-101.716779,31.77925546,-101.7267402
42-329-42213,4.23294E+13,31.707649,-102.17077,31.68578295,-102.1620641
42-317-41237,4.23174E+13,32.325789,-101.98347,32.35349913,-101.9932413
42-317-41255,4.23174E+13,32.346803,-102.086818,32.37724055,-102.0957582
42-033-32457,4.20333E+13,32.541614,-101.545726,32.51446257,-101.5366319
42-461-40764,4.24614E+13,31.565808,-101.862477,31.58892675,-101.864238
42-383-40217,4.23834E+13,31.51063,-101.34111,31.48226011,-101.341857
42-317-41411,4.23174E+13,32.492529,-102.139979,32.51978584,-102.146119
42-383-40244,4.23834E+13,31.4689079,-101.4984671,31.44262555,-101.482075
42-317-41370,4.23174E+13,32.274036,-101.960609,32.30444572,-101.9692307
42-317-41434,4.23174E+13,32.298199,-102.02832,32.27871207,-102.0202306
42-317-41490,4.23174E+13,32.23039,-102.079025,32.25851289,-102.0893106
42-317-41501,4.23174E+13,32.31578,-101.698156,32.28650605,-101.6890599
42-317-41491,4.23174E+13,32.376114,-101.829555,32.34733425,-101.8205194
42-329-42484,4.23294E+13,31.789236,-101.938873,31.76359399,-101.928234
42-383-40327,4.23834E+13,31.316638,-101.595529,31.30324832,-101.5953962
42-235-36304,4.22354E+13,31.20255243,-101.243375,31.1743379,-101.2439974
42-317-41580,4.23174E+13,32.148507,-101.709779,32.11892333,-101.6985008
42-461-40919,4.24614E+13,31.403533,-101.781709,31.43266836,-101.7904483
42-461-40317,4.24614E+13,31.413432,-102.061454,31.44189703,-102.0719069
42-235-35655,4.22354E+13,31.162546,-100.98477,31.14197807,-100.9852153
42-329-39679,4.23294E+13,31.741965,-101.993141,31.72021491,-101.9860642
42-003-47378,4.20035E+13,32.354422,-102.235094,32.32936907,-102.2298697
42-317-41629,4.23174E+13,32.100668,-101.974766,32.07217846,-101.9647814
42-317-41691,4.23174E+13,32.145907,-101.705616,32.17529357,-101.7145869
42-461-40956,4.24614E+13,31.579971,-102.069801,31.60728633,-102.0783096
42-329-42782,4.23294E+13,31.778041,-101.794551,31.7576931,-101.7890864
42-173-37980,4.21734E+13,31.791456,-101.744384,31.76305137,-101.7333766
42-329-42922,4.23294E+13,31.729457,-102.17909,31.70690715,-102.1692161
42-033-32493,4.20333E+13,32.543829,-101.418302,32.57042605,-101.4284161
42-317-41892,4.23174E+13,32.39474,-102.012591,32.42598479,-102.0233672
42-173-38044,4.21734E+13,31.852111,-101.730088,31.88264964,-101.7375263
42-329-42947,4.23294E+13,31.971571,-102.197452,31.99320243,-102.2049338
42-227-39907,4.22274E+13,32.406964,-101.549147,32.38051116,-101.5410701
42-235-36350,4.22354E+13,31.302088,-101.185933,31.27069685,-101.1835068
42-329-43037,4.23294E+13,31.674832,-102.053566,31.65480207,-102.0475901
42-329-43083,4.23294E+13,31.694323,-102.086659,31.71685542,-102.0936088
42-329-43109,4.23294E+13,31.926703,-102.05543,31.90201607,-102.0474
42-317-42060,4.23174E+13,32.21638,-102.11682,32.18972779,-102.108271
42-461-41084,4.24614E+13,31.269135,-101.820337,31.28954839,-101.8197319
42-227-40023,4.22274E+13,32.305063,-101.567728,32.27793121,-101.5586013
42-317-42036,4.23174E+13,32.25791,-101.982738,32.23573805,-101.9779631
42-173-38115,4.21734E+13,31.663731,-101.439427,31.6348273,-101.4322872
42-227-40026,4.22274E+13,32.315188,-101.566198,32.34897917,-101.5784013
42-135-43670,4.21354E+13,31.990788,-102.314791,31.95388816,-102.3032306
42-329-43180,4.23294E+13,31.9275206,-102.2692831,31.90338887,-102.2630307
42-329-43203,4.23294E+13,32.00498,-102.257013,31.97558363,-102.2471811
42-317-42201,4.23174E+13,32.319036,-102.147312,32.29652025,-102.1381825
42-329-43283,4.23294E+13,31.654241,-101.808631,31.62860072,-101.797796
42-317-42302,4.23174E+13,32.317556,-101.825964,32.28797231,-101.8164529
42-317-42325,4.23174E+13,32.128367,-102.183182,32.09899722,-102.1736051
42-003-48129,4.20035E+13,32.38522,-102.216445,32.41281901,-102.2233834
42-329-43548,4.23294E+13,31.887233,-101.788956,31.85756889,-101.7807801
42-227-40287,4.22274E+13,32.325388,-101.468908,32.29261696,-101.4612345
42-383-40708,4.23834E+13,31.174422,-101.323811,31.146636,-101.3263986
42-173-38195,4.21734E+13,31.694399,-101.645811,31.72114068,-101.6546395
42-329-43757,4.23294E+13,31.723679,-102.078988,31.70015641,-102.071159
42-329-43756,4.23294E+13,31.666132,-102.276858,31.69333376,-102.2866964
42-383-40759,4.23834E+13,31.531742,-101.34762,31.50671644,-101.3478118
42-383-40802,4.23834E+13,31.532572,-101.718843,31.51258254,-101.7115244
42-383-40813,4.23834E+13,31.395488,-101.692611,31.4232612,-101.7008405
42-329-43841,4.23294E+13,32.064401,-101.903642,32.02864844,-101.8931315
42-227-40425,4.22274E+13,32.323926,-101.653201,32.35251071,-101.6620097
42-461-41373,4.24614E+13,31.405765,-101.798059,31.3734347,-101.7874321
42-329-43952,4.23294E+13,31.6668432,-101.969806,31.63564364,-101.9596288
42-329-43969,4.23294E+13,31.883518,-101.860181,31.91244602,-101.8694762
42-329-43980,4.23294E+13,31.780877,-102.117558,31.81989419,-102.1285536
42-461-41408,4.24614E+13,31.528156,-102.152425,31.56313908,-102.1656787
42-329-43990,4.23294E+13,32.071152,-101.833339,32.03718249,-101.8244171
42-329-44010,4.23294E+13,31.657808,-101.852893,31.68745461,-101.8646981
42-105-41969,4.21054E+13,30.948868,-101.551776,30.94888398,-101.551758
42-235-35733,4.22354E+13,31.300718,-101.00197,31.32386454,-101.0020868
42-329-00552,4.2329E+13,31.874496,-101.796292,31.8806197,-101.8022692
42-461-39578,4.24614E+13,31.197787,-101.963479,31.17142777,-101.9638593
42-173-37746,4.21734E+13,31.935212,-101.728093,31.97212547,-101.7393107
42-235-35827,4.22354E+13,31.191686,-101.028004,31.20649019,-101.0284443
42-461-40000,4.24614E+13,31.631397,-102.197797,31.61050309,-102.1903142
42-105-42097,4.21054E+13,30.931066,-101.278191,30.91031754,-101.2781441
42-383-38169,4.23834E+13,31.483572,-101.419853,31.50590938,-101.4196611
42-235-36073,4.22354E+13,31.324825,-100.998081,31.34428976,-100.9982921
42-135-43420,4.21354E+13,31.994095,-102.290616,31.98105055,-102.2879434
42-135-43458,4.21354E+13,31.980046,-102.296618,32.00804137,-102.3004671
42-115-33549,4.21153E+13,32.581707,-102.199726,32.59900395,-102.2049332
42-227-40569,4.22274E+13,32.484201,-101.300831,32.51273125,-101.3012403
42-003-48243,4.20035E+13,32.423033,-102.251484,32.3937314,-102.2426134
42-329-44086,4.23294E+13,32.06463,-102.133819,32.02772332,-102.1240706
42-227-40651,4.22274E+13,32.305215,-101.400749,32.28440474,-101.393471
42-317-43053,4.23174E+13,32.09181,-101.780357,32.12156391,-101.7904447
42-227-40727,4.22274E+13,32.397702,-101.394336,32.36971433,-101.3866929
42-003-48250,4.20035E+13,32.415977,-102.314712,32.38679676,-102.3053966
42-317-43127,4.23174E+13,32.261629,-101.965765,32.24054048,-101.9578326
42-329-44331,4.23294E+13,31.980953,-101.93713,32.00115549,-101.9435229
42-383-40891,4.23834E+13,31.41675,-101.767323,31.44992128,-101.780719
42-173-37245,4.21734E+13,31.700067,-101.38058,31.72205243,-101.3869878
42-235-34948,4.22353E+13,31.155747,-101.190721,31.13263826,-101.1912094
42-383-38171,4.23834E+13,31.28745,-101.58917,31.25918906,-101.5891525
42-329-39517,4.23294E+13,31.962839,-102.243707,31.9413561,-102.235734
42-227-38877,4.22274E+13,32.432658,-101.573737,32.4522316,-101.5797069
42-235-36143,4.22354E+13,31.303337,-100.996262,31.32383803,-100.996153
42-461-39139,4.24614E+13,31.456712,-101.931325,31.47773353,-101.9383595
42-329-38900,4.23294E+13,31.96952,-102.212802,31.95513997,-102.2063146
42-329-40145,4.23294E+13,31.967542,-102.225069,31.95192686,-102.2191518
42-227-38691,4.22274E+13,32.3689806,-101.4842796,32.39086491,-101.4929488
42-227-38853,4.22274E+13,32.091351,-101.560423,32.11755274,-101.5688373
42-227-38873,4.22274E+13,32.483946,-101.611953,32.49709344,-101.616213
42-227-38897,4.22274E+13,32.368811,-101.48418,32.39128776,-101.4909696
42-235-36156,4.22354E+13,31.24038,-101.160408,31.27013072,-101.1579897
42-173-36607,4.21734E+13,31.677253,-101.515646,31.6571107,-101.5093602
42-317-39258,4.23174E+13,32.18754,-102.138946,32.21078957,-102.1458909
42-383-39371,4.23834E+13,31.571211,-101.610929,31.59197136,-101.6184761
42-329-38504,4.23294E+13,31.918925,-102.233257,31.93972822,-102.2396244
42-105-41984,4.21054E+13,30.932566,-101.22489,30.91039347,-101.2244049
42-383-39353,4.23834E+13,31.393224,-101.693651,31.37216247,-101.6876226
42-329-40290,4.23294E+13,32.03596,-102.181025,32.02245969,-102.1780644
42-383-39344,4.23834E+13,31.279822,-101.451941,31.24898679,-101.4523294
42-173-36406,4.21734E+13,31.699532,-101.383394,31.7214264,-101.3898077
42-235-35161,4.22354E+13,31.12306,-101.05135,31.14798467,-101.0513979
42-317-40030,4.23174E+13,32.299178,-102.191301,32.27760245,-102.1865058
42-105-41713,4.21054E+13,31.060825,-101.200876,31.03991702,-101.2011585
42-329-40265,4.23294E+13,31.958881,-102.160816,31.97722492,-102.1675322
42-461-39468,4.24614E+13,31.510498,-101.948757,31.5296165,-101.9546177
42-003-45873,4.20035E+13,32.35273,-102.264962,32.3272914,-102.256165
42-383-39334,4.23834E+13,31.647904,-101.442721,31.67060798,-101.4498229
42-383-38152,4.23834E+13,31.228191,-101.56598,31.25124958,-101.5643644
42-235-35632,4.22354E+13,31.089599,-100.970772,31.10341993,-100.9695292
42-383-38062,4.23834E+13,31.587164,-101.456048,31.60921395,-101.4557832
42-461-39405,4.24614E+13,31.466013,-102.028668,31.44715723,-102.0225412
42-329-40468,4.23294E+13,31.935543,-101.808399,31.91294243,-101.8024446
42-461-39718,4.24614E+13,31.302002,-101.914145,31.32123913,-101.910949
42-317-40302,4.23174E+13,32.393919,-102.176006,32.4151454,-102.1809885
42-317-40281,4.23174E+13,32.395767,-102.125156,32.37584968,-102.1200898
42-235-36197,4.22354E+13,31.152935,-101.090157,31.17656152,-101.0919094
42-461-40377,4.24614E+13,31.555679,-101.917762,31.53973277,-101.913301
42-461-40397,4.24614E+13,31.556944,-101.97559,31.5275871,-101.966193
42-461-40399,4.24614E+13,31.644139,-102.253252,31.66892356,-102.2598484
42-235-35415,4.22354E+13,31.10357,-101.269312,31.13196042,-101.2707733
42-383-39759,4.23834E+13,31.567733,-101.598245,31.59529397,-101.60677
42-383-39724,4.23834E+13,31.319039,-101.447894,31.29441381,-101.4483728
42-461-40370,4.24614E+13,31.340624,-101.985428,31.37007,-101.9947593
42-461-40496,4.24614E+13,31.557676,-101.973277,31.52784837,-101.9650666
42-227-38740,4.22274E+13,32.289614,-101.678096,32.31668218,-101.6868493
42-227-38738,4.22274E+13,32.42393,-101.608779,32.40459735,-101.6022271
42-227-38817,4.22274E+13,32.378673,-101.469416,32.40901665,-101.4784852
42-317-40281,4.23174E+13,32.395767,-102.125156,32.37584968,-102.1200898
42-329-40338,4.23294E+13,31.934058,-102.247793,31.95659139,-102.2582272
42-329-40632,4.23294E+13,31.81482,-101.967874,31.7937568,-101.9585978
42-329-40980,4.23294E+13,32.03111,-102.201094,32.01798872,-102.197772
42-329-41096,4.23294E+13,31.895162,-102.13408,31.87764238,-102.1256401
42-329-41185,4.23294E+13,31.72652966,-101.963127,31.69710548,-101.9539929
42-329-41394,4.23294E+13,32.054962,-101.845375,32.08330829,-101.8510742
42-329-40669,4.23294E+13,31.667834,-102.095783,31.69242468,-102.1011954
42-329-40861,4.23294E+13,31.725404,-101.828397,31.69819966,-101.819579
42-329-41124,4.23294E+13,31.75057237,-102.1470679,31.72893263,-102.1404959
42-329-41197,4.23294E+13,31.85132085,-102.1301055,31.8243988,-102.1226935
42-329-41288,4.23294E+13,32.06748835,-102.1743504,32.04089282,-102.1661904
42-329-41355,4.23294E+13,32.080146,-101.933688,32.10746438,-101.9426864
42-317-40475,4.23174E+13,32.3179592,-102.0737924,32.3483858,-102.0825653
42-317-40564,4.23174E+13,32.206073,-101.788499,32.18336809,-101.7801428
42-329-40884,4.23294E+13,32.0260631,-102.1764431,31.998678,-102.1691173
42-329-40931,4.23294E+13,31.960085,-102.130177,31.98685255,-102.1359472
42-329-41035,4.23294E+13,31.9024606,-102.0379112,31.87639267,-102.0271545
42-329-41114,4.23294E+13,31.87998679,-102.1032701,31.85606552,-102.0977976
42-329-41127,4.23294E+13,31.7502334,-102.1484584,31.72877861,-102.1411218
42-329-41274,4.23294E+13,31.847928,-101.949294,31.8285507,-101.9403525
42-329-41387,4.23294E+13,31.715153,-102.011886,31.69988622,-102.0070827
42-329-41390,4.23294E+13,31.912694,-101.87117,31.93978811,-101.8798051
42-105-41827,4.21054E+13,30.911301,-101.145556,30.93604527,-101.1457025
42-105-41974,4.21054E+13,30.996595,-101.408552,31.01061631,-101.4072872
42-003-46249,4.20035E+13,32.180418,-102.237732,32.16148426,-102.232201
42-329-38674,4.23294E+13,31.948317,-101.84141,31.92259121,-101.8336127
42-173-37294,4.21734E+13,31.674696,-101.39703,31.6965453,-101.4030582
42-317-40513,4.23174E+13,32.274042,-102.125481,32.24879699,-102.1149432
42-329-40748,4.23294E+13,31.726616,-101.822562,31.69910183,-101.8157688
42-105-41405,4.21054E+13,31.065974,-101.154606,31.08851033,-101.1547931
42-329-40326,4.23294E+13,31.69662,-101.99814,31.67360013,-101.9906567
42-329-40117,4.23294E+13,31.670106,-102.066288,31.65042539,-102.0572468
42-317-40133,4.23174E+13,32.37602,-102.010406,32.35608231,-102.0043719
42-235-35178,4.22354E+13,31.155819,-101.18066,31.13281972,-101.1819031
42-329-39243,4.23294E+13,31.96634,-102.22506,31.95188143,-102.2196272
42-329-40687,4.23294E+13,31.901758,-101.985927,31.92865707,-101.995808
42-329-41502,4.23294E+13,31.896334,-102.202819,31.90526569,-102.2060134
42-317-40697,4.23174E+13,32.37146,-101.94938,32.39132577,-101.955016
42-329-41550,4.23294E+13,31.714426,-101.844947,31.73610776,-101.8500054
42-329-41558,4.23294E+13,31.711744,-101.834904,31.73726523,-101.8449308
42-461-40555,4.24614E+13,31.512965,-102.019677,31.48771889,-102.011865
42-317-40675,4.23174E+13,32.261483,-101.965825,32.28892138,-101.9746244
42-329-41565,4.23294E+13,31.696489,-102.089442,31.71546271,-102.0974416
42-173-37553,4.21734E+13,32.080377,-101.739499,32.05098924,-101.7318522
42-317-40784,4.23174E+13,32.305388,-102.005968,32.32578683,-102.011145
42-227-39084,4.22274E+13,32.484869,-101.607378,32.50145904,-101.6128387
42-383-39860,4.23834E+13,31.501926,-101.61496,31.5310563,-101.6240064
42-329-41686,4.23294E+13,32.060208,-101.812035,32.09136467,-101.8185515
42-329-41704,4.23294E+13,31.816198,-102.023678,31.80290501,-102.0191855
42-383-39886,4.23834E+13,31.587044,-101.474589,31.60927923,-101.4754955
42-135-43524,4.21354E+13,32.010863,-102.292377,32.02472864,-102.2954587
42-329-41770,4.23294E+13,32.05782837,-102.2830888,32.0302734,-102.272392
42-329-41769,4.23294E+13,32.007001,-102.04782,32.02830946,-102.0543728
42-227-39169,4.22274E+13,32.295311,-101.656611,32.26518978,-101.6494597
42-235-36209,4.22354E+13,31.298428,-101.1845123,31.32874513,-101.1806301
42-461-40639,4.24614E+13,31.319767,-101.874429,31.3376455,-101.874258
42-033-32430,4.20333E+13,32.543361,-101.546496,32.56996071,-101.5566842
42-329-41841,4.23294E+13,31.792533,-102.003495,31.7636457,-101.9929997
42-317-40936,4.23174E+13,32.286723,-102.080979,32.30712622,-102.0885133
42-317-40946,4.23174E+13,32.436761,-102.137246,32.46306024,-102.1417139
42-317-40958,4.23174E+13,32.354763,-101.956647,32.38071454,-101.9640585
42-317-40977,4.23174E+13,32.436698,-102.137527,32.46169169,-102.1479543
42-329-41933,4.23294E+13,31.79211999,-102.00576,31.76322027,-101.9951752
42-227-39269,4.22274E+13,32.367325,-101.517546,32.34592139,-101.5113689
42-383-39996,4.23834E+13,31.5848953,-101.6807336,31.60741507,-101.687714
42-227-39288,4.22274E+13,32.45191748,-101.4147886,32.42503775,-101.406482
42-329-42018,4.23294E+13,31.968671,-102.086295,32.00301498,-102.0973242
42-383-40041,4.23834E+13,31.4531,-101.762428,31.48220443,-101.7714356
42-227-39350,4.22274E+13,32.149921,-101.689893,32.13483208,-101.6877928
42-451-32870,4.24513E+13,31.537747,-101.217611,31.56392209,-101.2146031
42-033-32441,4.20333E+13,32.563346,-101.52579,32.59042949,-101.5354012
42-227-39368,4.22274E+13,32.370145,-101.455958,32.39735101,-101.4619194
42-329-42080,4.23294E+13,31.802084,-102.083451,31.83104143,-102.0941485
42-329-42119,4.23294E+13,31.75407,-102.100667,31.78181727,-102.1101252
42-329-42015,4.23294E+13,31.976443,-102.169802,32.00677451,-102.1785741
42-317-41173,4.23174E+13,32.356725,-102.007424,32.33606372,-102.0016472
42-329-42199,4.23294E+13,31.713334,-101.913739,31.73495384,-101.9209961
42-317-41210,4.23174E+13,32.33417801,-101.9789702,32.35492585,-101.9868422
42-383-40084,4.23834E+13,31.50680999,-101.4519,31.48156217,-101.4512923
42-329-42171,4.23294E+13,31.75976,-101.867467,31.73472292,-101.8586067
42-329-42327,4.23294E+13,31.761104,-101.778368,31.7391697,-101.7708514
42-003-47765,4.20035E+13,32.398122,-102.289967,32.37604195,-102.2829976
42-227-39507,4.22274E+13,32.346128,-101.630583,32.31700546,-101.6201086
42-317-41295,4.23174E+13,32.2262629,-101.9095588,32.20164051,-101.8981127
42-317-41353,4.23174E+13,32.349596,-101.979503,32.31381165,-101.9665248
42-033-32459,4.20333E+13,32.5712979,-101.4292431,32.5989554,-101.4354178
42-317-41374,4.23174E+13,32.27399674,-101.9606548,32.30453476,-101.9714912
42-329-42418,4.23294E+13,31.79565,-101.923195,31.76766615,-101.9111361
42-317-41455,4.23174E+13,32.226288,-101.720136,32.20225942,-101.712173
42-165-38718,4.21654E+13,32.90014,-102.719064,32.88610059,-102.7190459
42-461-40902,4.24614E+13,31.55496,-101.97235,31.56991369,-101.9799858
42-383-40317,4.23834E+13,31.287475,-101.668853,31.31791324,-101.6679983
42-227-39676,4.22274E+13,32.43586,-101.48746,32.40939836,-101.4788292
42-329-42526,4.23294E+13,32.060271,-102.14879,32.02431948,-102.1377973
42-317-41569,4.23174E+13,32.229316,-102.082569,32.25760365,-102.09336
42-383-40285,4.23834E+13,31.351,-101.64739,31.37236886,-101.6474155
42-003-47858,4.20035E+13,32.403372,-102.304635,32.37440744,-102.2942697
42-227-39725,4.22274E+13,32.293905,-101.66031,32.3207602,-101.6700405
42-329-42800,4.23294E+13,31.916088,-102.07836,31.89700325,-102.06884
42-235-36327,4.22354E+13,31.202986,-101.25287,31.17444026,-101.2527104
42-329-42753,4.23294E+13,31.971534,-101.970489,31.9443967,-101.9613154
42-329-42728,4.23294E+13,31.767124,-101.905786,31.74034148,-101.8992074
42-227-39764,4.22274E+13,32.243717,-101.652857,32.22083272,-101.6468887
42-227-39787,4.22274E+13,32.519434,-101.584635,32.53951404,-101.5905079
42-317-41798,4.23174E+13,32.283109,-101.706615,32.26110252,-101.7013203
42-227-39821,4.22274E+13,32.45753,-101.39957,32.42867231,-101.3897241
42-173-38008,4.21734E+13,31.77822,-101.72548,31.79369951,-101.7305596
42-461-41017,4.24614E+13,31.603018,-102.099193,31.57410362,-102.0897913
42-329-42917,4.23294E+13,31.729002,-102.180832,31.70564644,-102.1739662
42-227-39835,4.22274E+13,32.4203443,-101.6233724,32.44923257,-101.6317858
42-227-39873,4.22274E+13,32.489089,-101.652281,32.46890004,-101.6460697
42-329-42991,4.23294E+13,32.063387,-101.884089,32.08868582,-101.8922205
42-227-39917,4.22274E+13,32.416365,-101.533943,32.43771092,-101.5415555
42-227-39939,4.22274E+13,32.48959,-101.651048,32.47002756,-101.6404726
42-317-41968,4.23174E+13,32.247402,-101.873515,32.27260083,-101.8831955
42-461-41092,4.24614E+13,31.619097,-102.221819,31.59113914,-102.2075359
42-461-41081,4.24614E+13,31.269115,-101.820509,31.2895441,-101.822611
42-173-38073,4.21734E+13,31.781714,-101.721353,31.79471166,-101.7253366
42-383-40534,4.23834E+13,31.16117,-101.312237,31.18881204,-101.3119704
42-329-43072,4.23294E+13,31.829757,-101.828796,31.80373473,-101.8188013
42-317-41999,4.23174E+13,32.370712,-101.843261,32.39994847,-101.8518877
42-317-42083,4.23174E+13,32.393314,-102.026579,32.41516133,-102.0347883
42-173-38109,4.21734E+13,31.744998,-101.717501,31.72317539,-101.7113873
42-033-32508,4.20333E+13,32.541874,-101.428599,32.58958734,-101.4432964
42-227-40018,4.22274E+13,32.327703,-101.576481,32.35483619,-101.5871282
42-173-38116,4.21734E+13,31.653015,-101.489573,31.62364614,-101.4825388
42-461-41143,4.24614E+13,31.457708,-101.957977,31.44087126,-101.950908
42-329-43239,4.23294E+13,31.80372,-102.142257,31.82871367,-102.150913
42-461-41142,4.24614E+13,31.457675,-101.958117,31.43441581,-101.9512517
42-033-32517,4.20333E+13,32.5353439,-101.455272,32.56888514,-101.4677894
42-383-40616,4.23834E+13,31.161516,-101.307785,31.1322621,-101.3091401
42-461-41182,4.24614E+13,31.369573,-101.930462,31.34099879,-101.9215626
42-317-42305,4.23174E+13,32.145131,-101.777769,32.11786322,-101.7690761
42-317-42291,4.23174E+13,32.319105,-101.819097,32.28885964,-101.8124056
42-329-43324,4.23294E+13,31.94357,-101.804118,31.91154124,-101.7928611
42-003-48103,4.20035E+13,32.386576,-102.212631,32.41363416,-102.2206161
42-317-42360,4.23174E+13,32.490574,-101.853141,32.46259535,-101.8446387
42-033-32523,4.20333E+13,32.541006,-101.421947,32.58907285,-101.4366892
42-329-43537,4.23294E+13,31.876309,-102.107363,31.90100121,-102.1152768
42-003-48135,4.20035E+13,32.385131,-102.216836,32.41241679,-102.2259177
42-227-40232,4.22274E+13,32.378546,-101.351318,32.40550258,-101.3585497
42-317-42469,4.23174E+13,32.271376,-101.770994,32.24036345,-101.7598033
42-173-38182,4.21734E+13,31.781117,-101.520768,31.75365491,-101.5144145
42-003-48138,4.20035E+13,32.385093,-102.216994,32.41209271,-102.2274275
42-329-43653,4.23294E+13,31.718941,-102.047863,31.75559657,-102.0607827
42-461-41284,4.24614E+13,31.532627,-102.053543,31.50332213,-102.0433716
42-329-43649,4.23294E+13,31.671597,-101.95871,31.69416703,-101.966381
42-003-48163,4.20035E+13,32.424797,-102.267888,32.45263671,-102.27911
42-383-40729,4.23834E+13,31.609489,-101.37828,31.63760811,-101.3767917
42-317-42647,4.23174E+13,32.162802,-101.898034,32.14346213,-101.8885946
42-329-43772,4.23294E+13,31.82713619,-101.8432996,31.79945181,-101.8379496
42-461-41352,4.24614E+13,31.605468,-101.788179,31.62834259,-101.7920851
42-329-43847,4.23294E+13,31.895231,-102.062391,31.91952257,-102.067208
